.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
Campbell Soup Company,CPB,1683460,5.18,2.21,1580000000.0,3.08,0.67,3.23,2.13,62.13,19480000000.0,-0.0441059812787562,3.88,29.82,0.00015865460891628658,0.0212,0.0901,-0.0654,0.2065,12.18,20.60,19.64,2.43,6.05,1,58.21,1888603
Salesforce.com Inc Common Stock,CRM,5776860,9.77,0,534220000.0,0.98,0.30,1.29,0.29,76.59,56840000000.0,0.15232031345659358,2.86,276.54,-0.0018366597281744834,0.0652,0.0891,-0.034300000000000004,0.3522,8.36,83.24,63.24,7.20,3.46,1,74.91,348685
"Cisco Systems, Inc.",CSCO,22586900,12.62,3.30,14990000000.0,2.37,0.58,2.49,2.09,30.74,164750000000.0,0.013406459475929333,1.25,15.70,0,0.0678,0.0668,-0.0006,0.27949999999999997,2.60,13.85,13.18,3.37,1.98,0,30.77,90698
CSRA Inc.,CSRA,1311460,1.87,1.29,745570000.0,2.01,0.48,2.06,1.18,31.84,4950000000.0,0.19473157719239742,1.54,25.61,0.0013337779259754434,-0.046900000000000004,0.052300000000000006,-0.0951,0.38270000000000004,16.08,15.10,14.73,0.97,3.04,1,28.84,2620200
CSX Corporation,CSX,11828900,12.51,1.51,4690000000.0,2.01,0.53,2.27,1.81,43.03,44260000000.0,-0.04249999999999998,2.45,26.18,-0.021041666666666625,0.1002,0.3797,-0.0364,1.0353,3.84,23.55,20.85,4.05,1.28,0,34.31,12546927
Cintas Corporation,CTAS,657871,19.29,0.90,983280000.0,4.62,1.15,4.91,4.80,115.64,12440000000.0,0.05734312980322609,2.45,24.68,0,0.024,0.0455,-0.0311,0.4456,6.14,25.63,24.12,2.45,8.21,0,113.25,0
"CenturyLink, Inc.",CTL,7547100,24.82,8.82,6490000000.0,2.15,0.55,2.10,1.16,25.16,13180000000.0,0.1308068459657703,-4.39,21.03,-0.0024449877750610804,-0.0302,-0.0757,-0.2706,0.0674,0.99,11.35,11.62,0.76,10.64,1,26.40,5599574
Cognizant Technology Solutions,CTSH,6410400,17.67,0,2660000000.0,3.65,0.90,4.27,2.55,56.04,35280000000.0,0.13615760111576014,1.25,22.80,-0.005055788005578821,0.037200000000000004,0.056799999999999996,-0.08070000000000001,0.2793,3.25,15.93,13.61,2.58,1.34,0,55.01,5636267
"Citrix Systems, Inc.",CTXS,1705610,16.49,0,1060000000.0,4.65,1.10,5.08,3.41,86.80,12680000000.0,0.0731027492715064,1.42,23.51,-0.002660585328772447,-0.0765,-0.0727,-0.004699999999999999,0.1945,4.79,17.24,15.78,3.65,3.98,0,86.44,2649427
CVS Health Corporation,CVS,7751400,34.71,2.55,13050000000.0,5.86,1.32,6.37,4.91,79.76,84250000000.0,0.09749586881911787,1.29,16.18,0.002669378416168655,-0.0045000000000000005,-0.0633,-0.2556,0.1459,2.27,13.55,12.47,0.47,5.96,1,84.78,5626371
"Dominion Resources, Inc. Common",D,2649300,23.29,4.12,5480000000.0,3.68,0.75,4.07,3.44,74.83,45810000000.0,0.06465874550980955,4.41,21.24,0.0020723956894170836,-0.023700000000000002,-0.0192,-0.075,0.0809,3.11,19.85,17.95,3.87,8.37,1,74.48,504222
"Delta Air Lines, Inc.",DAL,7642780,16.75,1.64,8860000000.0,5.31,1.61,5.80,5.79,49.50,37460000000.0,-0.9919775371038909,-21.41,8.84,0.02186121139189745,0.0336,0.1661,-0.0301,0.5696,2.98,9.78,8.82,0.92,1.85,1,43.88,12704977
E.I. du Pont de Nemours and Com,DD,2574430,11.31,1.97,5070000000.0,3.69,1.32,4.03,2.86,75.16,67379999999.99999,0.056245996156309985,3.11,27.30,-0.00025624599615625687,0.037000000000000005,0.0947,-0.0054,0.3494,6.90,21.12,19.34,2.74,2.55,1,71.20,1674299
Deere & Company Common Stock,DE,3000740,20.71,2.18,3810000000.0,4.52,1.51,5.26,4.81,106.74,34320000000.0,-0.05947580645161299,1.32,22.52,0.0002749266862169808,0.0148,0.16219999999999998,-0.0344,0.446,5.27,23.96,20.59,1.30,8.26,1,93.20,681451
Discover Financial Services,DFS,2528860,29.11,1.74,0.00,6.07,1.49,6.78,5.77,70.39,27590000000.0,0.1297106563161612,1.36,12.29,0.004093154551870315,0.0075,0.121,-0.045899999999999996,0.5666,2.43,11.68,10.46,3.17,1.71,1,63.27,1869438
Dollar General Corporation,DG,3012430,19.41,1.30,2370000000.0,4.39,1.05,4.69,4.26,73.66,21380000000.0,0.03681617837697693,1.77,18.15,-0.001685247601762918,0.050499999999999996,0.024399999999999998,-0.20129999999999998,0.1636,3.97,17.63,16.50,1.00,2.70,1,75.53,1654294
Quest Diagnostics Incorporated,DGX,986121,33.78,1.92,1480000000.0,5.47,1.44,5.78,4.51,92.60,13070000000.0,-0.020293837860691277,2.08,21.15,-0.0036993975266884638,0.0301,0.096,-0.0013,0.494,2.80,17.44,16.50,1.72,4.26,1,87.03,1077407
"D.R. Horton, Inc. Common Stock",DHI,4541830,18.70,1.30,1520000000.0,2.73,0.74,2.99,2.49,29.23,11470000000.0,0.12256176853055911,1.21,12.35,0.0,0.0512,0.0356,-0.1108,0.2667,1.64,11.26,10.28,0.91,2.08,1,29.67,489434
Danaher Corporation,DHR,2949150,33.23,0.59,3880000000.0,3.94,0.98,4.28,3.65,81.45,58570000000.0,0.07538644470868028,2.25,23.17,-0.004161712247324534,0.0388,0.0643,-0.0015,0.29719999999999996,2.53,21.47,19.77,3.45,2.09,1,79.50,2080955
Walt Disney Company (The),DIS,7946660,27.01,1.43,16780000000.000002,5.93,1.69,6.72,5.54,108.43,174220000000.0,0.05401975890510302,1.96,19.89,-0.00380676153358106,0.016200000000000003,0.1117,-0.016200000000000003,0.2296,4.09,18.58,16.40,3.16,2.16,1,99.11,7087135
"Discovery Communications, Inc.",DISCA,2730170,8.83,0,2380000000.0,2.22,0.68,2.49,1.77,27.84,16760000000.000002,-0.004914004914004844,1.03,14.61,0.002808002808002863,0.0288,0.066,-0.0373,0.21050000000000002,3.23,12.90,11.50,2.57,7.79,0,26.87,343090
"Discovery Communications, Inc.",DISCK,1366580,8.74,0,2440000000.0,1.91,0.51,2.22,1.77,27.19,12750000000.0,0.01577626389386877,1.07,15.77,-0.0014342058085334841,0.0258,0.06849999999999999,-0.0353,0.2434,3.19,14.60,12.56,1.97,2.24,0,26.10,1345788
Delphi Automotive plc Ordinary,DLPH,2186470,8.90,1.56,2980000000.0,6.53,1.69,7.16,4.59,71.49,20480000000.0,0.09967213114754081,0.96,16.55,-0.002229508196721297,0.0625,0.1093,-0.0262,0.30879999999999996,8.57,11.63,10.61,1.23,2.76,1,68.47,85320
"Digital Realty Trust, Inc. Comm",DLR,1362250,26.09,3.28,1020000000.0,2.01,0.34,1.48,1.45,104.65,16680000000.0,0.02824858757062132,1.52,72.34,0.0029684956430142684,0.003,0.07400000000000001,-0.0729,0.3644,4.00,52.22,70.92,7.97,13.19,1,97.73,192542
"Dollar Tree, Inc.",DLTR,2906750,21.39,0,2270000000.0,3.79,1.10,4.51,3.40,77.19,18590000000.0,0.16586233172466347,0.92,23.15,0,0.020099999999999996,-0.0397,-0.212,0.08529999999999999,3.68,20.78,17.46,0.91,2.77,0,82.00,0
Dover Corporation,DOV,1196780,24.45,2.22,1080000000.0,3.58,0.92,4.26,3.25,78.24,12450000000.0,0.036614420062695885,1.85,24.66,-0.003009404388714665,0.024399999999999998,0.0949,-0.0264,0.39659999999999995,3.26,22.39,18.81,1.82,1.86,1,73.21,665723
Dow Chemical Company (The),DOW,6353460,21.46,2.99,8690000000.0,4.08,1.05,4.34,3.52,59.06,74130000000.0,0.08198314970836029,2.16,17.36,-0.0038885288399223006,0.0346,0.1039,-0.0121,0.3231,2.88,14.98,14.08,1.55,2.09,1,55.35,7800299
"Dr Pepper Snapple Group, Inc Dr",DPS,1378390,11.58,2.48,1650000000.0,4.71,1.32,5.13,4.61,91.19,17050000000.0,0.023315783818631086,2.05,20.15,-0.006124422477704838,0.0178,0.0273,-0.0605,0.1452,8.03,19.71,18.09,2.67,5.78,1,90.35,1944580
"Darden Restaurants, Inc. Common",DRI,1612880,14.93,2.94,930200000.0,3.94,1.15,4.32,3.41,73.27,9400000000.0,0.013731185635067478,1.50,22.18,0.003300765777660475,0.0335,0.11470000000000001,-0.0466,0.2728,5.07,19.22,17.53,1.34,8.27,1,67.94,41030
DTE Energy Company,DTE,992064,50.88,3.39,2450000000.0,5.33,1.06,5.69,4.83,98.22,17580000000.0,0.042154566744730726,3.65,20.28,-0.007534874249058077,-0.0027,0.0275,-0.0248,0.19829999999999998,1.93,18.38,17.22,1.66,3.89,1,95.34,1022280
Duke Energy Corporation (Holdin,DUK,3160960,58.770,4.350,9610000000.0,4.680,1.080,4.600,4.134,77.495,53710000000.0,0.03907267517582702,9.220,18.857,0.005079447772857515,0.00594,-0.0054,-0.11162000000000001,0.07762,1.306,16.657,16.947,2.312,3.070,1,78.379,758592
DaVita Inc.,DVA,1599620,24.46,0,2490000000.0,3.76,0.77,3.49,3.43,64.31,12800000000.0,0.007260930016993683,1.28,18.90,-0.004325660435655854,0.0083,0.0086,-0.17670000000000002,0.18989999999999999,2.65,17.25,18.58,0.88,4.65,1,64.30,1329863
Electronic Arts Inc.,EA,2904170,11.560,0,1240000000.0,3.830,0.200,4.180,4.119,81.487,26900000000.0,0.07310972143263217,1.380,21.184,-0.002956225127913603,0.07078999999999999,0.07740999999999999,-0.01015,0.5222399999999999,7.608,22.782,20.874,5.861,3.480,0,80.986,456408
eBay Inc.,EBAY,10439500,9.69,0,3010000000.0,2.01,0.47,2.22,6.35,31.33,36970000000.0,0.022301516503122176,2.29,5.35,-0.0002973535533751237,0.0855,0.1109,-0.0040999999999999995,0.5251,3.47,16.92,15.32,4.07,1.45,0,30.62,7994512
Ecolab Inc. Common Stock,ECL,902686,23.56,1.22,2870000000.0,4.40,0.89,4.90,3.60,119.82,35980000000.0,-0.005024311183144281,2.40,34.31,0,0.029900000000000003,0.0364,-0.0096,0.25129999999999997,5.24,28.05,25.18,2.72,3.98,1,119.07,0
"Consolidated Edison, Inc. Commo",ED,1569870,46.78,3.69,3590000000.0,3.96,1.16,4.14,4.06,73.71,22460000000.0,-0.013568521031207648,9.30,18.16,-0.0002713704206240841,0.0002,-0.0036,-0.09970000000000001,0.0771,1.58,18.62,17.81,1.86,6.57,1,73.99,172916
"Equifax, Inc.",EFX,874124,22.21,1.19,1090000000.0,6.04,1.58,6.68,4.04,120.88,15590000000.0,0.07811540822590546,1.96,32.19,-0.008133824432167036,0.076,0.039,-0.0504,0.30329999999999996,5.87,21.53,19.47,4.97,4.43,1,125.18,612570
Edison International,EIX,1660670,36.26,2.89,3690000000.0,3.92,0.87,4.11,2.70,72.59,24430000000.0,0.0330282530839634,12.55,27.80,-0.007428040854224771,0.0329,0.0394,-0.0475,0.2022,2.08,19.13,18.24,2.17,4.11,1,72.14,1890731
"Estee Lauder Companies, Inc. (T",EL,2087910,10.36,1.65,2200000000.0,3.33,0.54,3.71,2.89,80.29,30610000000.0,0.072072072072072,2.72,28.87,0.0009609609609608771,0.0404,-0.0059,-0.14300000000000002,0.10949999999999999,8.04,25.09,22.52,2.68,3.06,1,84.04,2035833
Eastman Chemical Company,EMN,1321160,30.26,2.57,2029999999.9999998,7.28,1.91,7.92,5.84,77.80,11850000000.0,0.056750741839762586,1.69,13.85,0,0.039599999999999996,0.1311,-0.0005,0.3145,2.67,11.11,10.21,1.32,1.78,1,71.50,0
Emerson Electric Company Common,EMR,3683820,12.00,3.04,3110000000.0,2.52,0.67,2.79,2.46,59.00,41110000000.0,-0.07720069041267841,3.47,25.85,0,0.0802,0.1634,-0.0098,0.3508,5.31,25.29,22.84,2.85,2.65,1,54.78,0
"Equinix, Inc.",EQIX,507129,64.78,1.81,1390000000.0,1.75,1.03,4.91,1.11,377.36,27330000000.0,0.08643239836117256,11.65,345.23,-0.015127639457926279,0.0146,0.0593,-0.021,0.34450000000000003,5.88,218.78,77.98,7.99,4.93,0,361.43,77299
Equity Residential  of Benefici,EQR,2253670,27.86,3.25,1560000000.0,1.31,0.32,1.38,11.68,62.52,22560000000.0,0.048387096774193505,-21.22,5.28,-0.0062903225806452134,-0.0138,-0.019799999999999998,-0.1832,0.057999999999999996,2.23,47.07,44.68,9.35,3.55,1,62.90,1356693
Eversource Energy (D/B/A),ES,1385110,33.53,3.37,2510000000.0,2.98,0.86,3.16,2.81,55.25,17670000000.0,0.041248206599713066,3.26,19.84,0,0.0092,0.0233,-0.0774,0.10279999999999999,1.66,18.71,17.65,2.34,2.89,1,54.49,0
Express Scripts Holding Company,ESRX,4111440,26.81,0.00,7240000000.0,6.94,1.72,7.63,4.45,69.85,42060000000.0,0.1677224301756408,0.76,12.89,0,-0.005600000000000001,-0.032799999999999996,-0.132,0.0776,2.59,10.01,9.10,0.42,5.16,0,71.82,0
"Essex Property Trust, Inc.",ESS,392710,94.50,2.80,896250000.0,4.23,1.01,4.36,6.27,227.49,14770000000.0,0.06092381205203079,8.28,35.95,-0.006725068578002036,-0.009000000000000001,0.014499999999999999,-0.0508,0.1336,2.39,53.29,51.70,11.14,5.40,1,222.20,356047
E*TRADE Financial Corporation,ETFC,3090330,21.41,0.00,0.00,1.94,0.49,2.35,1.98,36.23,10300000000.0,0.16106290672451196,1.02,18.94,0.005422993492407713,0.0353,0.2028,-0.0285,0.743,1.72,19.34,15.96,4.85,1.06,0,31.18,3011530
"Eaton Corporation, PLC Ordinary",ETN,2322520,33.07,3.21,3190000000.0,4.43,1.13,4.89,4.21,69.30,32479999999.999996,0.003888348840438871,1.72,17.13,0.0006943480072212349,0.0404,0.085,-0.0025,0.32780000000000004,2.18,16.28,14.74,1.64,2.96,1,66.45,1971851
Entergy Corporation,ETR,1360820,56.21,4.86,3510000000.0,6.90,1.04,4.53,7.16,71.59,12680000000.0,0.03828224325469698,-1.27,9.88,0.002401469134058365,-0.011399999999999999,-0.0432,-0.1379,0.060899999999999996,1.26,10.26,15.62,1.18,4.53,1,73.96,1791263
Envision Healthcare Corporation,EVHC,1665840,41.91,0,736150000.0,1.40,0.33,1.62,3.24,67.53,3770000000.0,-0.3993244235570569,1.08,21.66,-0.004259068879424399,0.0392,0.8147,-0.1572,0.22440000000000002,1.62,50.13,43.32,1.22,6.18,1,38.67,1188359
Edwards Lifesciences Corporatio,EW,2310970,12.26,0,887770000.0,3.40,0.86,3.85,2.61,94.49,19300000000.0,0.28852385741423636,1.63,34.60,-0.0006704659738516749,-0.044199999999999996,-0.1198,-0.2582,0.149,7.30,26.56,23.46,6.45,1.45,1,102.60,1668911
Exelon Corporation,EXC,5966650,27.93,3.74,9040000000.0,2.66,0.61,2.87,1.22,35.44,32580000000.0,0.09304298642533926,9.29,28.87,-0.008766968325791935,-0.0063,0.0308,-0.0658,0.18109999999999998,1.27,13.24,12.27,1.04,2.80,1,34.17,4043727
Expeditors International of Was,EXPD,1295350,10.26,1.46,722390000.0,2.35,0.55,2.48,2.36,53.35,10130000000.0,-0.09217329292208953,6.46,23.79,0.00017828489926907665,0.0529,0.0782,-0.0034999999999999996,0.28800000000000003,5.47,23.90,22.65,1.67,9.68,0,52.10,91078
"Expedia, Inc.",EXPE,1968890,27.54,0.87,1070000000.0000001,5.42,0.96,6.93,1.82,119.03,18110000000.0,0.17849084983705188,0.92,66.42,-0.0010863207153003485,0.0155,0.0202,-0.0949,0.2516,4.34,22.30,17.44,2.04,6.22,0,118.49,2251437
Extra Space Storage Inc,EXR,913734,17.48,4.16,558240000.0,2.54,0.51,2.48,2.32,74.50,9250000000.0,0.08666666666666667,5.46,31.75,-0.010748299319727983,-0.0129,-0.0341,-0.2243,0.08,4.20,28.95,29.65,9.54,7.02,1,76.14,731598
Ford Motor Company,F,35449500,7.34,4.80,13300000000.0,1.64,0.45,1.72,1.15,12.52,50200000000.0,0.04980237154150191,2.63,10.98,-0.002371541501976382,0.0092,0.0288,-0.1118,0.1409,1.72,7.70,7.34,0.33,1.55,1,12.28,25115518
Fastenal Company,FAST,2559920,6.68,2.55,899360000.0,1.84,0.49,2.02,1.73,49.07,14600000000.0,-0.0011890606420927874,2.33,29.18,0,0.028399999999999998,0.1325,-0.0213,0.3385,7.55,27.42,24.98,3.68,6.17,0,44.56,0
"Facebook, Inc.",FB,20491700,20.511,0,14840000000.0,5.420,1.300,6.690,3.493,127.867,386090000000.0,0.1946942446043165,1.050,38.246,-0.0027727817745804018,0.044800000000000006,0.0658,-0.01399,0.30898,6.506,24.649,19.969,13.953,1.010,0,125.347,2304186
"Fortune Brands Home & Security,",FBHS,1204590,15.06,1.26,776100000.0,3.03,0.88,3.44,2.62,55.33,9000000000.0,0.1336616250439675,1.96,21.95,-0.0010552233556102575,0.037200000000000004,0.0025,-0.10980000000000001,0.1797,3.78,18.94,16.68,1.79,3.13,1,57.25,1105364
FedEx Corporation,FDX,1618120,54.52,0.83,7860000000.0,11.97,3.66,13.47,6.80,189.03,51880000000.0,0.09160345006754644,1.52,28.61,0.0016107243063494536,0.029900000000000003,0.0861,-0.0342,0.5525,3.53,16.26,14.45,0.93,2.27,1,179.23,1308709
"F5 Networks, Inc.",FFIV,689734,18.44,0,610230000.0,8.29,2.09,9.19,5.54,140.91,9290000000.0,0.004261859847690896,1.50,25.88,0.0014671976524838204,0.0178,0.0823,-0.0332,0.5740999999999999,7.76,17.30,15.61,4.59,5.73,0,132.52,57999
Fidelity National Information S,FIS,1878190,29.79,1.44,2470000000.0,4.24,0.99,4.80,1.72,78.89,26620000000.0,0.11291925465838504,1.44,47.25,0.0,0.0319,0.0487,-0.0032,0.4325,2.70,19.20,16.96,2.85,2.35,1,77.63,1620389
"Fiserv, Inc.",FISV,1039610,11.56,0,1860000000.0,5.11,1.25,5.72,4.15,108.38,24430000000.0,0.00783219301404392,1.74,26.77,0,0.024900000000000002,0.0684,-0.0039000000000000003,0.20199999999999999,9.61,21.74,19.42,4.44,3.29,0,103.97,0
Fifth Third Bancorp,FITB,6728740,19.82,2.09,0.00,1.78,0.43,2.00,1.93,26.69,20680000000.0,-0.0029038112522686843,15.48,14.28,0.008348457350272342,0.0327,0.18420000000000003,-0.0115,0.8929,1.39,15.48,13.78,3.62,2.74,0,23.27,6620680
"Foot Locker, Inc.",FL,1814440,19.89,1.54,1140000000.0,4.78,1.53,5.27,4.63,69.95,9310000000.0,0.13391845979614936,1.59,15.19,-0.0028312570781426905,0.006,0.024399999999999998,-0.11410000000000001,0.3825,3.55,14.72,13.35,1.22,5.63,1,68.69,1237181
"FLIR Systems, Inc.",FLIR,729206,12.32,1.33,354660000.0,1.79,0.40,2.03,1.27,35.69,4990000000.0,0.01083130246412134,1.20,30.52,-0.00460330354725158,0.0262,0.09960000000000001,-0.0159,0.3091,3.00,20.46,18.04,3.03,1.23,0,33.31,102495
Fluor Corporation,FLR,1326730,22.31,1.50,853240000.0,2.30,0.67,2.92,1.13,54.53,8100000000.0,-0.015867480383609522,2.63,51.48,0.0003487358326066392,0.0668,0.1112,-0.0034000000000000002,0.3885,2.57,25.29,19.92,0.43,3.45,1,52.35,1220402
Flowserve Corporation,FLS,1259550,13.05,1.49,519840000.00000006,2.12,0.40,2.13,1.15,49.77,6680000000.0,-0.04496367563322201,-13.34,44.44,-0.0027488709994110128,0.0287,0.0774,-0.0248,0.3085,3.90,24.15,24.04,1.58,9.40,1,47.52,2007684
FMC Corporation,FMC,948547,14.88,1.14,689300000.0,3.39,0.84,3.76,1.56,59.04,7750000000.0,0.06252152945229073,1.57,37.14,-0.0055115397864278215,-0.019299999999999998,0.10279999999999999,-0.0786,0.6228,3.90,17.08,15.40,2.37,3.67,1,52.50,1464712
"Twenty-First Century Fox, Inc.",FOX,3299920,7.75,1.21,6950000000.0,1.89,0.42,2.10,1.64,29.55,56040000000.0,0.12100230794592814,1.44,18.45,-0.0006594131223210953,0.024700000000000003,0.1223,-0.0326,0.268,3.91,16.02,14.42,2.00,2.65,0,26.98,150722
"Twenty-First Century Fox, Inc.",FOXA,9094640,7.748,1.200,6950000000.0,1.920,0.400,2.090,1.641,30.081,56810000000.0,0.12640264026402637,1.190,18.705,-0.007260726072607304,0.02043,0.13749,-0.03323,0.31568999999999997,3.911,15.987,14.687,1.998,2.520,0,26.985,7597440
Federal Realty Investment Trust,FRT,392161,27.34,2.74,503460000.0,3.36,0.80,3.47,3.68,141.05,10050000000.0,0.0738588035157357,5.04,38.07,-0.006946413382478145,-0.0076,-0.0496,-0.1818,0.0416,5.16,41.66,40.34,12.81,4.47,1,147.29,489344
"First Solar, Inc.",FSLR,2441250,57.22,0,720610000.0,4.70,0.12,0.41,4.89,33.14,3630000000.0,-0.018139936654189337,-0.20,7.13,-0.015260581629714776,0.053399999999999996,-0.025099999999999997,-0.5301,0.2206,0.61,7.43,85.15,1.06,9.02,0,35.81,652945
TechnipFMC plc Ordinary Share,FTI,5386620,43.06,3.50,1310000000.0,1.06,0.21,1.07,4.61,34.30,3900000000.0,0.11073306526446025,-2.92,7.09,-0.00278379214351987,-0.0473,0.0274,-0.1189,0.4044,0.75,30.83,30.54,0.37,2.56,1,31.81,5787835
Fortive Corporation,FTV,1608140,7.77,0.49,1420000000.0,2.68,0.68,2.92,2.51,55.02,19920000000.0,0.0174550532379123,3.75,22.94,-0.0008727526618955705,0.04650000000000001,0.0924,-0.0079,0.33909999999999996,7.37,21.49,19.72,3.18,0.65,1,52.71,1022011
General Dynamics Corporation Co,GD,1530480,36.4290,1.6500,4760000000.0,9.7600,2.3900,10.5800,9.5250,179.2340,56440000000.0,0.07542954412468728,1.9300,19.6679,0.00031916591308056574,0.04521,0.145463,-0.005114,0.46655,5.1604,19.1944,17.7067,1.8066,1.3000,1,163.5470,136430
General Electric Company Common,GE,29975500,8.619,3.230,16800000000.0,1.630,0.310,1.910,0.896,30.607,267240000000.0,0.12026359143327836,1.530,33.912,0.0,-0.0072499999999999995,-0.00316,-0.07924,0.11055999999999999,3.521,18.641,15.908,2.158,2.560,1,30.481,3843475
GGP Inc. Common Stock,GGP,4054520,9.485,3.450,1820000000.0,0.610,0.140,0.700,1.340,25.041,22210000000.0,0.195921631347461,8.050,18.728,-0.0003998400639744215,0.00216,-0.05785,-0.21822,0.05574,2.637,41.139,35.850,8.585,4.720,1,26.636,544823
"Gilead Sciences, Inc.",GILD,10614500,14.7810,3.0700,19220000000.0,8.5700,2.1300,7.9400,9.9400,71.8300,92220000000.0,0.16876790830945554,-1.3100,7.0820,0.002865329512893977,-0.019976,-0.066369,-0.31721499999999997,0.076707,4.7223,8.2141,8.8659,3.0088,1.2700,0,75.3993,2951421
"General Mills, Inc.",GIS,2611850,7.20,3.05,3380000000.0,3.08,0.75,3.35,2.68,62.09,36650000000.0,0.00808368996671427,2.88,23.60,-0.0064986527183389375,0.0178,-0.013999999999999999,-0.1338,0.0925,8.76,20.52,18.86,2.29,3.97,1,64.09,2651381
Corning Incorporated,GLW,7155760,16.84,2.32,2560000000.0,1.67,0.41,1.79,3.23,25.58,25390000000.0,-0.027165932452276054,1.83,8.47,-0.0033039647577092213,0.0697,0.1456,-0.0051,0.5466,1.62,16.38,15.28,2.69,2.56,1,23.88,7288032
General Motors Company Common S,GM,14470700,29.224,4.320,19680000000.0,6.060,1.770,6.000,6.000,36.464,55360000000.0,0.05043149946062586,1.190,6.159,0.0008090614886731018,0.01348,0.09960000000000001,-0.037000000000000005,0.36617,1.269,6.098,6.159,0.334,2.620,1,33.608,1333373
Alphabet Inc.,GOOG,1534020,201.12,0,29860000000.0,33.23,8.07,38.73,27.88,805.65,566260000000.0,0.16399536839539275,1.27,29.38,-0.0013285392162837306,0.0165,0.0443,-0.0273,0.2347,4.08,24.65,21.15,6.28,1.21,0,784.23,1313845
Alphabet Inc.,GOOGL,1679070,201.12,0,29860000000.0,33.37,8.09,38.92,27.88,827.07,578940000000.0,0.1833468685807098,1.31,30.04,0,0.0124,0.0378,-0.0342,0.24480000000000002,4.16,25.09,21.51,6.41,1.66,0,806.80,734
Genuine Parts Company Common St,GPC,598036,22.34,2.64,1240000000.0,4.58,1.11,4.91,4.63,97.60,14770000000.0,-0.017878545745105945,2.50,21.46,0.0010986815821014684,0.0175,0.016399999999999998,-0.0629,0.1465,4.48,21.68,20.22,0.98,3.90,1,97.70,64821
"Gap, Inc. (The) Common Stock",GPS,6539220,6.83,3.89,1980000000.0,2.02,0.34,2.07,1.68,23.53,9730000000.0,0.046330463304633085,2.66,14.52,0,0.0366,-0.0174,-0.2066,0.4347,3.57,12.07,11.78,0.63,3.93,1,24.82,136
Garmin Ltd.,GRMN,1172320,17.84,4.10,692370000.0,2.69,0.48,2.68,2.68,48.94,9580000000.0,-0.06729634002361273,2.79,18.97,0,0.0383,0.0169,-0.0956,0.3234,2.85,18.89,18.96,3.26,14.63,0,49.98,0
"Goldman Sachs Group, Inc. (The)",GS,4180400,181.25,1.07,0.00,19.19,4.10,21.77,16.29,239.28,103890000000.0,-0.010936377424762389,1.03,15.38,-0.0009579308693221655,0.0467,0.25780000000000003,-0.006,0.8122,1.38,13.05,11.50,3.40,0.95,1,199.12,198410
The Goodyear Tire & Rubber Comp,GT,3014260,17.91,1.01,2530000000.0,4.05,0.90,5.09,4.74,31.93,9070000000.0,0.012164777439867214,1.36,7.60,0.0008294166436273454,0.1283,0.1656,-0.010700000000000001,0.48210000000000003,2.02,8.90,7.08,0.60,7.12,0,30.91,202102
"W.W. Grainger, Inc. Common Stoc",GWW,660953,32.41,1.91,1370000000.0,11.88,3.05,13.18,9.87,245.19,14870000000.0,-0.04131611170359828,2.86,25.62,0.0001184974523047444,0.0313,0.10460000000000001,-0.0375,0.2521,7.81,21.28,19.18,1.47,8.23,1,228.90,27346
Harman International Industries,HAR,1164510,36.87,1.26,860350000.0,7.35,1.80,7.56,5.06,110.95,7770000000.0,-0.04448446645655113,1.00,21.98,-0.00027014858171992007,0.0017000000000000001,0.15990000000000001,-0.0023,0.7117,3.01,15.12,14.70,1.08,1.32,1,95.82,962502
"Hasbro, Inc.",HAS,1717220,14.91,2.34,975380000.0,4.69,0.48,4.99,4.34,85.93,12220000000.0,-0.03107113654946858,3.93,22.54,0,0.1386,0.1809,-0.009300000000000001,0.37420000000000003,6.56,20.86,19.61,2.43,4.09,0,82.85,0
Huntington Bancshares Incorpora,HBAN,13073500,8.48,2.35,0.00,0.96,0.23,1.10,0.67,13.45,15440000000.0,0.04571026722925442,1.43,21.22,0,0.0571,0.24239999999999998,-0.0042,0.7676000000000001,1.68,14.81,12.93,4.64,1.97,0,11.45,0
Hanesbrands Inc. Common Stock,HBI,7637840,3.23,2.88,1010000000.0,1.98,0.56,2.16,1.41,21.88,8000000000.0,0.3033601514434454,1.04,15.03,0,-0.034300000000000004,-0.12789999999999999,-0.3054,0.1174,6.54,10.67,9.78,1.33,5.04,1,24.23,0
Welltower Inc.,HCN,2037840,38.03,5.28,2089999999.9999998,2.26,0.46,1.97,2.27,66.46,23770000000.0,0.05922759883987161,10.11,28.93,-0.0041215081666922115,-0.0132,-0.056600000000000004,-0.1822,0.1686,1.72,29.02,33.29,5.75,7.86,1,69.51,1692789
