.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio
CSX Corporation,CSX,11742900,12.58,0.01372506969761957,4040403,1.52,4690000000,1.81,0.1835748792270533,43620000000,0.1196654514261204,1.87,26.03,0.0075058974908854825,0.1703,3.71,22.74,19.22,3.90,0,0,0,0,1,0,0,0,0,0,2.22
Cintas Corporation,CTAS,553281,20.71,0.008743973196044726,331896,0.84,997250000,4.82,0.06843267108167761,12920000000,0.07575386124049999,2.24,25.44,0.0,0.057800000000000004,5.91,27.08,25.34,2.51,0,0,0,0,1,0,0,0,0,0,9.00
"CenturyLink, Inc. Common Stock",CTL,8202730,24.52,0.007581803671189198,11207568,8.54,6490000000,1.16,-0.03240740740740755,13820000000,0.08300079808459704,387.67,21.80,0.004788507581803714,0.0161,1.02,11.71,12.10,0.78,0,0,0,0,0,0,0,0,1,0,10.89
Cognizant Technology Solutions,CTSH,5125100,17.645,0.006307240366338379,2485417,0,2670000000,2.550,0.17808219178082196,35380000000,0.1296008294453086,1.270,22.794,0.0017280110592707842,0.04306,3.280,15.925,13.517,2.612,0,0,0,0,0,1,0,0,0,0,5.540
"Citrix Systems, Inc.",CTXS,2266700,16.69,0.011068334937439866,831527,0,1030000000,3.41,0.0903225806451613,13020000000,0.0244225216554379,1.50,24.42,0.0049326275264676145,0.1209,4.98,17.91,16.43,3.80,0,0,0,0,0,1,0,0,0,0,3.97
CVS Health Corporation Common S,CVS,6868260,34.71,0.006430868167202572,3554485,2.57,13050000000,4.91,0.0921501706484642,82460000000,0.11009646302250808,1.14,15.83,0.0039871382636655905,-0.030600000000000002,2.24,13.26,12.14,0.46,0,1,0,0,0,0,0,0,0,0,5.58
"Dominion Resources, Inc.",D,2605250,23.26,0.011924605718681789,1883806,3.87,5800000000,3.44,0.10626702997275195,48580000000,-0.00961661751506604,4.79,22.48,-0.0019233235030130524,0.0323,3.35,21.07,19.05,4.17,0,0,0,0,0,0,0,0,0,1,7.79
E.I. du Pont de Nemours and Com,DD,2885760,11.31,0.010015408320493082,2428549,1.95,5070000000,2.86,0.08967391304347805,67239999999,0.10593220338983045,3.10,27.24,0.004237288135593209,0.040999999999999995,6.89,21.13,19.39,2.74,0,0,0,0,0,0,1,0,0,0,1.75
Deere & Company Common Stock,DE,2250240,21.44,0.01014105282566603,1171088,2.21,3890000000,4.62,0.16492693110647183,34390000000,-0.0004609569466211827,1.12,23.41,0.0030423158476997614,0.061399999999999996,5.06,22.56,19.36,1.30,0,0,0,0,1,0,0,0,0,0,6.26
Discover Financial Services Com,DFS,2216820,27.68,0.010916359163591538,1976546,1.83,0.00,5.77,0.11184210526315774,25050000000,0.22678351783517825,1.20,11.26,0.005227552275522518,-0.027200000000000002,2.35,10.69,9.61,3.46,0,0,1,0,0,0,0,0,0,0,2.22
Dollar General Corporation Comm,DG,2961670,19.64,0.012451136528159832,1553445,1.51,2450000000,4.43,0.09865470852017943,19070000000,0.14608368321992193,2.11,15.65,0.00535688432025494,-0.04769999999999999,3.52,15.54,14.12,0.86,1,0,0,0,0,0,0,0,0,0,2.40
Quest Diagnostics Incorporated,DGX,823553,33.78,0.00731129646792291,332613,1.84,1410000000,4.51,0.06043956043956045,13450000000,-0.01853568118628357,2.16,21.70,0.004016064257028162,0.0718,2.87,17.92,16.90,1.78,0,0,0,1,0,0,0,0,0,0,7.70
"D.R. Horton, Inc. Common Stock",DHI,4204290,18.700,0.015752625437572904,3112452,1.170,1520000000,2.489,0.0948905109489051,12710000000,0.020128354725787556,1.310,13.674,0.0032088681446906797,0.13124,1.833,12.422,11.345,1.012,1,0,0,0,0,0,0,0,0,0,2.760
Danaher Corporation Common Stoc,DHR,2179900,33.2310,0.009879824358677949,1411591,0.6500,4120000000,3.6520,0.09113924050632893,59940000000,0.05985671365842382,2.2900,23.6751,0.003928819043216958,0.060726,2.6042,21.8890,20.0606,3.5538,0,0,0,1,0,0,0,0,0,0,3.1000
Walt Disney Company (The) Commo,DIS,6041070,27.01,0.009983361064891852,3324341,1.37,16780000000,5.54,0.13277310924369745,180250000000,0.03721867063665818,1.99,20.58,0.0032402136789562164,0.0907,4.23,19.16,16.89,3.27,1,0,0,0,0,0,0,0,0,0,3.12
"Discovery Communications, Inc.",DISCA,2746150,8.83,0.016427822439706356,1123287,0,2440000000,1.96,0.13023255813953494,16950000000,-0.015029709891646315,1.18,14.80,0.0024466969591052656,0.045700000000000005,3.24,13.47,11.92,2.58,1,0,0,0,0,0,0,0,0,0,9.31
"Discovery Communications, Inc.",DISCK,1321260,8.83,0.016416845110635292,977506,0,2440000000,1.96,0.13023255813953494,16600000000,-0.0007137758743753775,0.95,14.50,0.0021413276231263545,0.051100000000000007,3.17,13.20,11.67,2.52,1,0,0,0,0,0,0,0,0,0,2.20
DISH Network Corporation,DISH,3831620,9.97,0.02963473466574774,4779131,0.00,3170000000,3.05,-0.04999999999999993,27730000000,0.2944521019986215,-30.43,19.53,0.0018952446588560434,-0.0017000000000000001,5.82,21.51,22.57,1.79,1,0,0,0,0,0,0,0,0,0,3.36
Delphi Automotive plc Ordinary,DLPH,1969230,8.90,0.014660390047074503,1440644,1.55,2980000000,4.59,0.09954058192955584,20320000000,0.15870880968392753,0.93,16.42,0.00941492938802968,0.0553,8.35,11.54,10.50,1.20,1,0,0,0,0,0,0,0,0,0,3.40
"Digital Realty Trust, Inc. Comm",DLR,1139110,25.68,0.013392857142857142,601037,3.34,1160000000,2.20,0.24528301886792447,18000000000,-0.027321428571428608,1.93,51.38,0.0,0.1323,4.36,71.09,57.09,8.26,0,0,0,0,0,0,0,1,0,0,11.88
"Dollar Tree, Inc.",DLTR,2820150,22.82,0.01820999612553288,1795580,0,2350000000,3.78,0.13228699551569512,18450000000,0.15497869043006585,1.24,20.65,0.004907658530285408,-0.006500000000000001,3.39,17.50,15.46,0.88,1,0,0,0,0,0,0,0,0,0,1.56
Dover Corporation Common Stock,DOV,1138050,24.45,0.024094881398252093,1629891,2.20,1120000000,3.25,0.18888888888888888,12310000000,0.04943820224719109,1.79,24.35,0.0042446941323346365,0.0466,3.28,21.98,18.49,1.83,0,0,0,0,1,0,0,0,0,0,1.77
Dow Chemical Company (The) Comm,DOW,6024050,21.457,0.009921925829538053,3650332,2.980,8690000000,3.520,0.06585365853658542,74660000000,0.14248536109303833,2.130,17.482,0.004879635653871173,0.05219,2.865,15.009,14.114,1.549,0,0,0,0,0,0,1,0,0,0,3.350
"Dr Pepper Snapple Group, Inc Dr",DPS,1103390,11.65,0.007686084142394874,730643,2.38,1650000000,4.54,0.08932461873638342,18020000000,0.0028317152103560783,2.43,21.68,0.0,0.0814,8.48,21.44,19.68,2.81,0,1,0,0,0,0,0,0,0,0,4.75
"Darden Restaurants, Inc. Common",DRI,1575100,15.87,0.009671179883945807,521500,2.71,940800000,3.91,0.0879396984924623,10360000000,0.00918762088974856,1.76,21.28,0.005923597678916703,0.1409,5.21,20.94,19.24,1.46,1,0,0,0,0,0,0,0,0,0,9.06
DTE Energy Company Common Stock,DTE,936005,50.22,0.008331737215092937,261532,3.16,2240000000,4.83,0.06378986866791747,18640000000,-0.01177935261444174,3.85,21.51,0.00028730128327913995,0.06559999999999999,2.08,19.49,18.32,1.76,0,0,0,0,0,0,0,0,0,1,4.12
Duke Energy Corporation (Holdin,DUK,3008200,58.62,0.009051412020275163,1230049,4.12,10030000000,3.12,0.045454545454545414,57600000000,-0.017499396572531967,7.01,26.39,-0.0002413709872073344,0.050199999999999995,1.41,17.82,17.05,2.59,0,0,0,0,0,0,0,0,0,1,3.14
DaVita Inc. Common Stock,DVA,1177200,23.89,0.012699350265800347,510538,0,2490000000,4.29,0.10084033613445387,13160000000,-0.01668635558180742,1.41,15.77,0.002362669816893037,0.0484,2.83,18.95,17.21,0.89,0,0,0,1,0,0,0,0,0,0,2.99
Electronic Arts Inc.,EA,2757740,11.560,0.01220852017937218,1197185,0,1240000000,4.119,0.08877284595300261,27560000000,0.06569506726457397,1.410,21.707,0.003811659192825223,0.07367,7.716,23.345,21.441,5.944,0,0,0,0,0,1,0,0,0,0,4.700
eBay Inc.,EBAY,8951260,9.695,0.014991181657848473,10136538,0,3010000000,6.353,0.09950248756218905,36850000000,0.026161081716637113,2.330,5.335,0.005291005291005346,0.08431,3.509,16.863,15.337,4.119,0,0,0,0,0,1,0,0,0,0,2.410
Ecolab Inc. Common Stock,ECL,960860,23.65,0.004628521267257189,513852,1.18,2870000000,4.14,0.11875000000000013,36720000000,0.03367648232383691,2.16,30.41,0.002952677360146927,0.0483,5.30,26.23,23.44,2.78,0,0,0,0,0,0,1,0,0,0,4.49
"Consolidated Edison, Inc. Commo",ED,1618760,46.88,0.006321911746112024,1337337,3.51,3690000000,4.12,0.04656862745098023,24010000000,-0.06385130863573141,5.50,19.11,-0.002528764698444874,0.0626,1.69,19.29,18.44,2.00,0,0,0,0,0,0,0,0,0,1,6.37
"Equifax, Inc. Common Stock",EFX,765969,22.21,0.010051715347075501,565179,1.14,1120000000,4.04,0.10578512396694228,16350000000,0.041590793211450316,2.03,33.76,-0.00014567703401546783,0.0859,6.18,22.55,20.39,5.23,0,0,0,0,1,0,0,0,0,0,2.91
Edison International Common Sto,EIX,1747060,36.82,0.007419314949919553,1168715,2.69,3960000000,3.98,0.04358353510895885,26270000000,0.014220353654012419,4.71,20.28,0.0007419314949919098,0.0929,2.20,19.52,18.71,2.22,0,0,0,0,0,0,0,0,0,1,2.72
"Estee Lauder Companies, Inc. (T",EL,1899320,10.36,0.01657202456831622,1507717,1.59,2200000000,2.89,0.11711711711711725,31370000000,0.07080774133735068,2.79,29.59,0.0005794414184725483,0.0418,8.33,25.79,23.02,2.78,0,1,0,0,0,0,0,0,0,0,3.69
Eastman Chemical Company Common,EMN,1184260,30.94,0.013335026670053304,1024821,2.61,2109999999,5.75,0.0960219478737998,11510000000,0.09779019558039126,1.53,13.67,0.00457200914401823,0.0375,2.55,10.78,9.83,1.28,0,0,0,0,0,0,1,0,0,0,2.99
Emerson Electric Company Common,EMR,3943460,12.00,0.016949152542372916,2528354,3.29,3110000000,2.46,0.09302325581395343,37550000000,0.04536894367402855,2.69,23.61,0.00667693888032872,0.0227,4.87,22.56,20.64,2.62,0,0,0,0,1,0,0,0,0,0,0.00
"Equinix, Inc.",EQIX,607150,61.14,0.008636307234148202,325479,1.80,1500000000,1.79,0.501057082452431,28940000000,0.04844273483062422,4.50,225.05,0.0007445092443232326,0.09939999999999999,6.59,85.40,56.90,7.99,0,0,0,0,0,0,0,1,0,0,2.30
Equity Residential Common Share,EQR,1926800,27.86,0.01180307501164785,1286034,3.14,1570000000,11.68,0.1015625,23600000000,0.0012424289485943874,-22.16,5.51,-0.0013977325671689078,0.0358,2.31,50.23,45.60,9.74,0,0,0,0,0,0,0,1,0,0,4.72
Eversource Energy (D/B/A) Commo,ES,1454040,33.803,0.013418689723977422,1164191,3.150,2550000000,2.960,0.050793650793650835,18890000000,-0.017292983039574272,3.150,20.137,-0.00033255736614568043,0.07423,1.779,18.922,18.008,2.495,0,0,0,0,0,0,0,0,0,1,3.330
Express Scripts Holding Company,ESRX,4460130,26.81,0.008170676350431325,2363613,0.00,7100000000,5.39,0.0997109826589595,40200000000,0.21440459978816762,0.76,12.31,0.004993191103041195,-0.051100000000000007,2.46,9.58,8.72,0.40,0,0,0,1,0,0,0,0,0,0,6.67
"Essex Property Trust, Inc. Comm",ESS,351042,94.50,0.011268675614079461,356537,2.96,898180000,6.27,0.05023923444976086,15420000000,0.009749303621169991,8.66,37.52,-0.0029965392082383913,0.0519,2.51,56.27,53.58,11.68,0,0,0,0,0,0,0,1,0,0,6.64
E*TRADE Financial Corporation,ETFC,3458530,21.4070,0.015120071153276168,1164948,0.0000,0.00,1.9800,0.22404371584699456,9280000000,0.1995256448265641,1.6800,17.0681,0.008597687518529629,-0.002986,1.5757,18.4671,15.0870,4.4378,0,0,1,0,0,0,0,0,0,0,1.1900
"Eaton Corporation, PLC Ordinary",ETN,2267470,33.15,0.022290855378004713,2223945,3.24,3190000000,4.21,0.10337078651685383,33110000000,0.012353968040821783,1.71,17.49,0.005505572713844442,0.0701,2.25,16.55,14.97,1.70,0,0,0,0,1,0,0,0,0,0,3.00
Edwards Lifesciences Corporatio,EW,2185840,12.38,0.018256648374841596,1639583,0,894700000,2.61,0.12609970674486792,20550000000,0.22530603630223722,1.79,37.05,0.009286618826509052,0.0129,7.66,28.35,25.18,6.79,0,0,0,1,0,0,0,0,0,0,0.73
Exelon Corporation Common Stock,EXC,4890270,27.96,0.014253773057574007,4743741,3.64,9130000000,1.22,0.07490636704119846,32860000000,0.087199552822806,8.80,29.07,0.00027948574622693734,0.024900000000000002,1.28,13.28,12.36,1.06,0,0,0,0,0,0,0,0,0,1,4.14
Expeditors International of Was,EXPD,1088760,10.26,0.00966529443350634,523312,1.43,716960000,2.36,0.0843373493975903,10030000000,-0.024521209951673506,3.62,23.61,0.0010739216037229937,0.0368,5.45,22.37,20.63,1.65,0,0,0,0,1,0,0,0,0,0,10.01
"Expedia, Inc.",EXPE,1827090,27.54,0.010960374032344653,826789,0.86,1070000000,1.82,0.2767527675276753,19630000000,0.0938913160113437,1.05,71.98,0.004062236529470464,0.0697,4.74,24.17,18.93,2.23,1,0,0,0,0,0,0,0,0,0,5.47
Extra Space Storage Inc Common,EXR,882373,17.88,0.011386138613861231,535809,4.13,649290000,2.91,0.07307692307692304,10110000000,0.007425742574257432,3.70,27.68,0.0008663366336634226,0.0755,4.52,30.48,28.84,10.10,0,0,0,0,0,0,0,1,0,0,8.49
Ford Motor Company Common Stock,F,37639800,7.34,0.009874326750448782,37508180,5.32,13300000000,1.15,0.05031446540880502,44470000000,0.1831238779174147,2.39,9.73,0.004488330341112956,-0.0823,1.52,7.04,6.70,0.29,1,0,0,0,0,0,0,0,0,0,2.77
Fastenal Company,FAST,2456900,6.85,0.019882512426570326,1924484,2.79,917460000,1.73,0.08602150537634401,13110000000,0.1120650700406689,1.95,25.90,0.017397198373249045,-0.0384,6.46,24.37,22.44,3.18,0,0,0,0,1,0,0,0,0,0,9.59
"Facebook, Inc.",FB,16645900,20.51,0.012556753688989654,10873151,0,14840000000,3.49,0.23388581952117882,411190000000,0.13627979568671944,1.09,40.73,0.002766742338251804,0.1011,6.87,26.20,21.24,14.74,0,0,0,0,0,1,0,0,0,0,1.27
"Fortune Brands Home & Security,",FBHS,1223910,15.39,0.011603545527800144,955685,1.19,774700000,2.62,0.13531353135313529,9510000000,0.046253021756647916,2.13,23.77,0.0038678485092666914,0.0959,4.03,20.51,18.07,1.91,0,0,0,0,1,0,0,0,0,0,2.84
FedEx Corporation Common Stock,FDX,1804850,56.79,0.012907793693153992,872769,0.86,7810000000,7.03,0.13998323554065384,49130000000,0.19198300746146724,1.31,26.12,0.008332879472795485,-0.0204,3.23,15.40,13.51,0.85,0,0,0,0,1,0,0,0,0,0,2.64
"F5 Networks, Inc.",FFIV,733386,18.44,0.008491471608949105,695099,0,610230000,5.54,0.10311750599520386,8810000000,0.05493612936572401,1.35,24.53,0.0013290999040094231,-0.0212,7.34,16.30,14.78,4.34,0,0,0,0,0,1,0,0,0,0,6.73
Fidelity National Information S,FIS,1709730,29.70,0.007182662538699669,1031353,1.45,2270000000,1.72,0.13176470588235278,26520000000,0.1128173374613004,1.43,46.81,0.0007430340557275095,0.0278,2.72,18.98,16.77,2.87,0,0,0,0,0,1,0,0,0,0,2.66
"Fiserv, Inc.",FISV,957766,11.7910,0.009024495058014587,316300,0,1720000000,4.1500,0.1213307240704502,25050000000,-0.027503223033949142,1.8100,28.1274,0.0007735281478298273,0.079483,9.8677,22.8432,20.3715,4.5349,0,0,0,0,0,1,0,0,0,0,3.1100
Fifth Third Bancorp,FITB,6127980,19.819,0.013327780091628352,3952706,2.300,0.00,1.930,0.12359550561797761,18180000000,0.1424406497292794,2.820,12.547,0.00999583506872126,-0.04139,1.211,13.604,12.108,3.103,0,0,1,0,0,0,0,0,0,0,3.530
"Foot Locker, Inc.",FL,1862120,20.61,0.012811682049869025,1310092,1.71,1160000000,4.91,0.08302583025830268,9530000000,0.13886210221793638,1.43,14.80,0.0011020801763328425,0.0132,3.52,13.43,12.38,1.23,1,0,0,0,0,0,0,0,0,0,4.08
"FLIR Systems, Inc.",FLIR,739452,12.31,0.012704686617730176,580408,1.71,354660000,1.20,0.13114754098360648,4890000000,0.09288537549407105,1.20,29.87,0.0042348955392432774,0.027200000000000002,2.88,19.58,17.31,2.91,0,0,0,0,0,1,0,0,0,0,0.96
Fluor Corporation Common Stock,FLR,1222860,22.44,0.020287571400433347,841796,1.65,888160000,2.00,0.12371134020618557,7060000000,0.1400433326767776,1.09,25.33,0.006105968091392411,-0.045899999999999996,2.26,17.41,15.49,0.37,0,0,0,0,1,0,0,0,0,0,2.87
Flowserve Corporation Common St,FLS,1535470,12.70,0.02830188679245286,1258336,1.59,477920000,1.11,0.25988700564971756,6260000000,0.05471698113207535,1.75,43.21,0.01383647798742138,0.0108,3.76,27.10,21.51,1.56,0,0,0,0,1,0,0,0,0,0,4.81
FMC Corporation Common Stock,FMC,1743240,14.64,0.012999322951929695,1461797,0.91,714400000,1.56,0.1319648093841641,9820000000,0.024102911306702834,1.96,47.20,0.0004062288422477245,0.2782,5.04,21.55,19.04,3.01,0,0,0,0,0,0,1,0,0,0,2.41
"Twenty-First Century Fox, Inc.",FOX,2430100,7.75,0.014642262895174632,2079041,1.19,6950000000,1.64,0.08290155440414493,55340000000,0.11480865224625614,1.37,18.22,0.0026622296173044457,0.0461,3.88,15.49,14.31,1.98,1,0,0,0,0,0,0,0,0,0,2.33
"Twenty-First Century Fox, Inc.",FOXA,7356160,7.75,0.017286366601435132,9324046,1.17,6950000000,1.64,0.09424083769633507,56250000000,0.11774298760600144,1.20,18.52,0.0035877364644487653,0.051100000000000007,3.96,15.91,14.54,2.02,1,0,0,0,0,0,0,0,0,0,3.10
Federal Realty Investment Trust,FRT,454298,27.32,0.009923385625684155,184700,2.93,512830000,3.50,0.06853582554517135,9920000000,0.09317767238234209,8.40,39.29,0.0009485589201021494,-0.0152,5.02,42.84,40.10,12.33,0,0,0,0,0,0,0,1,0,0,4.08
TechnipFMC plc Ordinary Share,FTI,4137500,43.03,0.01725200246457174,3214041,3.44,1150000000,2.52,0.5754716981132073,3810000000,0.10628465804066534,-2.64,12.85,0.00030807147258160583,-0.039900000000000005,0.75,23.39,19.19,0.44,0,0,0,0,0,0,0,0,0,0,2.29
Fortive Corporation Common Stoc,FTV,1453340,7.77,0.013439522150323463,1963931,0.46,1440000000,2.51,0.09293680297397766,20760000000,0.017587522814003664,3.93,23.91,0.0003318400530942789,0.0888,7.76,22.31,20.41,3.35,0,0,0,0,1,0,0,0,0,0,1.26
General Dynamics Corporation Co,GD,1331010,36.43,0.006457466111644829,998429,1.78,4760000000,9.52,0.08196721311475419,56510000000,0.08368022200875225,2.42,19.69,0.0024549044721955404,0.0704,5.14,19.22,17.76,1.80,0,0,0,0,1,0,0,0,0,0,2.58
General Electric Company,GE,29857200,8.67,0.006367292225200996,26557926,3.24,17140000000,0.89,0.16564417177914104,261740000000,0.11058981233243981,1.47,33.59,0.0016756032171580948,-0.0075,3.44,18.40,15.79,2.16,0,0,0,0,1,0,0,0,0,0,2.96
GGP Inc. Common Stock,GGP,5112180,9.499,0.014843087362171393,3196099,3.750,1860000000,1.340,0.11290322580645151,20860000000,0.23112807463952523,7.320,17.616,0.0008481764206955678,-0.0513,2.482,38.073,34.210,8.020,0,0,0,0,0,0,0,1,0,0,6.010
"Gilead Sciences, Inc.",GILD,9937590,14.42,0.007720254314259841,5342544,3.12,19220000000,9.94,-0.08616504854368934,86630000000,0.19830457160157433,-1.72,6.67,0.0019679079624583817,-0.07769999999999999,4.58,8.06,8.80,2.84,0,0,0,1,0,0,0,0,0,0,1.35
"General Mills, Inc. Common Stoc",GIS,3233520,7.05,0.012379642365887188,1548252,3.33,3410000000,2.70,0.05882352941176472,33360000000,0.04453232462173329,2.91,21.45,0.0006877579092161579,-0.0546,8.25,18.92,17.87,2.13,0,1,0,0,0,0,0,0,0,0,3.14
Corning Incorporated Common Sto,GLW,6724260,16.84,0.01822238750464851,6028835,2.34,2560000000,3.23,0.08333333333333348,24930000000,0.004090740052064001,1.76,8.32,0.004090740052064001,0.0617,1.60,15.99,14.60,2.66,0,0,0,0,0,1,0,0,0,0,3.31
General Motors Company Common S,GM,15170500,29.2240,0.008904719501335836,6127724,4.4800,19680000000,6.0000,0.016638935108153063,50700000000,0.18878005342831705,-1.1800,5.6408,0.005936479667557171,-0.032547,1.1528,5.6314,5.5392,0.3033,1,0,0,0,0,0,0,0,0,0,3.0800
Alphabet Inc.,GOOG,1464240,201.12,0.007086350708635146,247867,0,29860000000,27.88,0.1787003610108302,579560000000,0.13737721373772138,1.30,30.07,0.003549150354914987,0.0451,4.16,25.22,21.39,6.41,0,0,0,0,0,1,0,0,0,0,2.03
Alphabet Inc.,GOOGL,1548940,201.12,0.0049180903757655775,555165,0,29860000000,27.88,0.17952566796757718,592710000000,0.1469923535404396,1.33,30.75,0.004695605334957165,0.0424,4.25,25.73,21.81,6.54,0,0,0,0,0,1,0,0,0,0,2.50
Genuine Parts Company Common St,GPC,699490,21.52,0.035833148435766474,1511272,3.00,1220000000,4.59,0.08823529411764697,13620000000,0.08231639671621926,2.46,20.00,0.03050809851342362,-0.036699999999999997,4.19,19.28,17.72,0.87,1,0,0,0,0,0,0,0,0,0,2.58
"Gap, Inc. (The) Common Stock",GPS,5404770,7.28,0.028428093645484934,3033137,3.85,2029999999,1.69,0.025125628140703515,9740000000,0.0497491638795986,1.77,14.42,0.0033444816053511683,-0.0149,3.29,12.25,11.95,0.62,1,0,0,0,0,0,0,0,0,0,5.72
Garmin Ltd.,GRMN,1316890,18.13,0.008120178643930137,893244,4.16,710250000,2.70,0.026415094339622858,9350000000,0.023142509135200884,18.19,18.36,0.004466098254161555,-0.0091,2.72,18.71,18.23,3.08,1,0,0,0,0,0,0,0,0,0,9.99
"Goldman Sachs Group, Inc. (The)",GS,3871590,182.4580,0.013544227468806605,4796223,1.1500,0.00,16.2880,0.10617662072485978,88990000000,0.17505450160025982,0.8700,13.1710,0.00129876153810482,-0.035591,1.1816,10.9510,9.8999,2.9219,0,0,1,0,0,0,0,0,0,0,1.4200
The Goodyear Tire & Rubber Comp,GT,2937900,17.91,0.0170028818443805,2248470,1.14,2510000000,4.74,0.2676767676767675,8770000000,0.08443804034582136,1.33,7.35,0.004610951008645392,0.0672,1.94,8.80,6.91,0.58,1,0,0,0,0,0,0,0,0,0,6.07
"W.W. Grainger, Inc. Common Stoc",GWW,746487,30.58,0.0361897049147138,3069379,2.19,1460000000,9.87,0.10801687763713086,11520000000,0.21870729361745211,2.51,19.83,-0.008199625449207937,-0.1628,6.46,16.52,14.91,1.15,0,0,0,0,1,0,0,0,0,0,12.81
"Hasbro, Inc.",HAS,1496590,14.96,0.015989131570697056,982621,2.38,975380000,4.34,0.06736842105263174,11870000000,0.04504127913052569,3.79,22.01,0.004911694011913381,0.0821,6.40,20.11,18.84,2.37,1,0,0,0,0,0,0,0,0,0,4.87
Huntington Bancshares Incorpora,HBAN,10753900,8.51,0.020312499999999983,18411102,2.40,0.00,0.70,0.15625000000000022,13660000000,0.17578125,1.20,17.97,-0.01953125,-0.008,1.50,13.10,11.33,4.18,0,0,1,0,0,0,0,0,0,0,2.82
Hanesbrands Inc. Common Stock,HBI,6462310,3.232,0.030103480714957692,2922992,2.900,1010000000,1.406,0.08121827411167515,8260000000,0.2328316086547506,1.060,15.516,0.0037629350893695346,-0.02686,6.578,11.074,10.242,1.336,1,0,0,0,0,0,0,0,0,0,6.270
Welltower Inc. Common Stock,HCN,1931720,38.06,0.009159482758620783,1719816,4.74,2109999999,2.81,0.09039548022598876,26770000000,-0.043642241379310276,14.19,26.27,-0.0009428879310343641,0.0971,1.95,41.71,38.65,6.43,0,0,0,0,0,0,0,1,0,0,7.86
"HCP, Inc.",HCP,4258080,11.85,0.015248551387618176,4623176,4.59,1280000000,1.34,0.09411764705882364,15170000000,-0.02836230558096975,15.01,24.20,-0.0006099420555045754,0.0558,2.77,38.12,34.84,7.21,0,0,0,0,0,0,0,1,0,0,3.95
"Home Depot, Inc. (The) Common S",HD,3912700,3.60,0.008391987005955667,2214902,2.42,15400000000,6.45,0.12656467315716258,177140000000,0.05766107200866277,1.75,22.83,0.0011505143475907254,0.08070000000000001,41.02,20.48,18.18,1.88,1,0,0,0,0,0,0,0,0,0,2.44
Hartford Financial Services Gro,HIG,2827950,45.201,0.016145942545606962,1919892,1.900,1480000000,2.270,0.09200968523002429,17530000000,0.1044244076326275,1.230,20.866,0.0052421891381841945,0.00375,1.055,11.469,10.502,0.968,0,0,1,0,0,0,0,0,0,0,1.500
"Harley-Davidson, Inc. Common St",HOG,2161840,11.00,0.016165875944473763,2344178,2.46,1280000000,3.83,0.10129870129870122,9860000000,0.055701985591284586,1.67,14.74,0.002284308557371384,-0.0278,5.17,14.67,13.32,1.66,1,0,0,0,0,0,0,0,0,0,6.47
"Hologic, Inc.",HOLX,2269820,8.02,0.01255031967795409,1692384,0,1040000000,1.17,0.1313131313131315,11910000000,0.09945536348567385,2.34,36.45,0.004972768174283715,0.0688,5.26,21.54,19.04,4.11,0,0,0,1,0,0,0,0,0,0,2.09
Honeywell International Inc. Co,HON,2759350,25.46,0.008856028599285045,930012,2.16,7710000000,6.20,0.08806818181818188,93480000000,0.09132271693207672,2.49,19.81,0.005849853753656209,0.0418,4.83,17.44,16.03,2.38,0,0,0,0,1,0,0,0,0,0,2.54
Hewlett Packard Enterprise Comp,HPE,12037700,18.942,0.010479867622724641,5174247,1.450,7800000000,1.844,-0.07482993197278909,30030000000,0.12961941533370114,-0.990,9.824,0.0011031439602868787,-0.20007999999999998,0.957,12.323,13.320,0.616,0,0,0,0,0,1,0,0,0,0,2.190
Hormel Foods Corporation Common,HRL,2374900,8.65,0.010647482014388416,693136,1.97,1410000000,1.65,0.04790419161676662,18270000000,0.13841726618705041,2.06,20.94,0.0002877697841725535,-0.034,4.02,20.69,19.74,1.93,0,1,0,0,0,0,0,0,0,0,9.89
Harris Corporation Common Stock,HRS,799787,25.40,0.0062979189485213374,591586,1.92,1580000000,5.28,0.10450450450450455,13650000000,0.08616283315078488,0.47,20.76,0.004654983570646198,0.059800000000000006,4.31,19.75,17.80,1.85,0,0,0,0,0,1,0,0,0,0,3.79
"Henry Schein, Inc.",HSIC,459669,35.18,0.011866428145497798,281355,0,987240000,6.19,0.10482758620689658,13300000000,0.06690518783542032,2.34,27.14,0.0039952295766250145,0.046900000000000004,4.77,23.17,20.97,1.15,0,0,0,1,0,0,0,0,0,0,5.04
"Host Hotels & Resorts, Inc. Com",HST,8094680,9.48,0.019881783987103763,7584557,4.34,1420000000,1.02,0.02985074626865658,14030000000,0.024717893605588515,0.97,18.61,0.004298764105319819,0.0757,1.96,28.33,27.51,2.52,0,0,0,0,0,0,0,1,0,0,8.01
