.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
Salesforce.com Inc,CRM,5103850,9.77,0,534220000.0,0.98,0.30,1.29,0.29,78.58,56980000000.0,0.14731326916047283,2.95,277.22,-0.00804191543804067,0.0408,0.09119999999999999,-0.032,0.2311,8.40,83.45,63.40,7.23,3.46,1,74.95,4434187
"Cisco Systems, Inc.",CSCO,21867400,12.74,3.38,14670000000.0,2.38,0.62,2.50,1.94,31.38,171870000000.0,0.03143360752056412,1.41,17.69,-0.001762632197414904,0.09359999999999999,0.1106,0.0,0.3297,2.67,14.42,13.73,3.51,1.98,0,30.90,21137311
CSRA Inc.,CSRA,1251920,1.87,1.32,745570000.0,2.01,0.48,2.05,1.18,31.56,4950000000.0,0.19334442595673873,1.50,25.59,-0.004326123128119752,-0.038900000000000004,0.0449,-0.09570000000000001,0.3818,16.11,15.09,14.80,0.97,3.04,1,29.03,1100120
CSX Corporation,CSX,11980200,12.58,1.50,4690000000.0,2.01,0.53,2.27,1.81,45.14,44910000000.0,-0.0018856065367692798,2.45,26.80,-0.002304630211606984,0.07400000000000001,0.3778,-0.0132,1.0192,3.79,24.12,21.36,3.99,1.28,0,35.19,8378555
Cintas Corporation,CTAS,642639,19.29,0.88,983280000.0,4.61,1.14,4.91,4.80,116.10,12510000000.0,0.05319598074812126,2.50,24.82,-0.003039770328464142,0.0256,0.04650000000000001,-0.025699999999999997,0.4177,6.14,25.83,24.25,2.45,8.21,0,113.78,394581
"CenturyLink, Inc.",CTL,7202610,24.82,8.79,6490000000.0,2.16,0.55,2.07,1.16,25.14,13270000000.0,0.11978955888304332,379.33,21.19,-0.0032375556454877774,-0.022099999999999998,-0.059800000000000006,-0.2652,0.07519999999999999,1.00,11.38,11.87,0.76,10.64,1,26.14,6056642
Cognizant Technology Solutions,CTSH,5795500,17.67,0,2660000000.0,3.65,0.90,4.27,2.55,56.42,36120000000.0,0.09129332206255292,1.29,23.33,-0.0032121724429415854,0.0546,0.0816,-0.059000000000000004,0.3094,3.35,16.30,13.93,2.66,1.34,0,55.01,3169397
"Citrix Systems, Inc.",CTXS,2053350,16.69,0,1030000000.0,4.65,1.10,5.08,3.41,75.72,12540000000.0,0.05342174402602273,1.45,23.51,-0.0025021894157387647,0.058899999999999994,0.135,-0.0113,0.4274,4.79,17.24,15.78,3.66,3.98,0,70.64,1279848
CVS Health Corporation,CVS,7487820,34.71,2.45,13050000000.0,5.86,1.32,6.35,4.91,79.85,86450000000.0,0.06777145683898111,1.33,16.60,-0.0003710116250309481,0.0204,-0.030699999999999998,-0.2361,0.17579999999999998,2.33,13.90,12.83,0.48,5.96,1,84.06,5189175
"Dominion Resources, Inc.",D,2661050,23.29,3.92,5480000000.0,3.68,0.74,4.06,3.44,74.58,48290000000.0,0.010241596638655537,4.69,22.38,0.0038077731092438505,0.032400000000000005,0.0347,-0.024900000000000002,0.1394,3.27,20.92,18.97,4.07,8.37,1,74.42,2384826
"Delta Air Lines, Inc.",DAL,7505320,16.88,1.61,8240000000.0,5.31,1.62,5.86,5.79,49.72,36730000000.0,-0.9920760697305864,-21.93,8.72,-0.00198098256735324,0.0149,0.13470000000000001,-0.0436,0.5478999999999999,2.99,9.65,8.61,0.93,1.85,1,44.47,8154722
E.I. du Pont de Nemours and Com,DD,2666010,11.31,1.90,5070000000.0,3.69,1.32,4.04,2.86,75.99,69000000000.0,0.05226787284834766,3.18,27.95,-0.0011307953260459858,0.050199999999999995,0.1144,-0.0105,0.3124,7.04,21.63,19.75,2.80,2.55,1,71.62,2369617
Deere & Company,DE,2849810,21.55,2.21,3840000000.0,4.77,1.47,5.53,4.62,107.63,34400000000.0,0.006404901141743302,1.14,23.53,-0.004269934094495609,0.0092,0.14880000000000002,-0.0317,0.45,5.00,22.77,19.64,1.28,8.26,1,94.55,2166411
Discover Financial Services,DFS,2468050,29.11,1.68,0.00,6.07,1.49,6.78,5.77,70.15,27700000000.0,0.12118667786174098,1.37,12.34,-0.008676182479708805,0.0152,0.11460000000000001,-0.0418,0.5359,2.45,11.73,10.50,3.20,1.71,1,63.89,2133993
Dollar General Corporation,DG,2917470,19.41,1.29,2370000000.0,4.39,1.05,4.70,4.26,74.11,21370000000.0,0.05347734457323505,1.92,18.14,0.005268703898840821,0.0438,0.0339,-0.2016,0.1632,3.91,17.62,16.46,0.99,2.70,1,74.82,3866027
Quest Diagnostics Incorporated,DGX,917797,33.78,1.85,1410000000.0,5.47,1.44,5.78,4.51,93.24,13380000000.0,-0.030540738416483637,2.16,21.58,0.0011505072691140317,0.0437,0.11230000000000001,-0.0004,0.4631,2.83,17.79,16.84,1.75,4.26,1,87.48,807147
"D.R. Horton, Inc.",DHI,4545600,18.70,1.27,1520000000.0,2.73,0.74,2.99,2.49,29.78,11720000000.0,0.1145900581020014,1.25,12.61,-0.003873466752743693,0.0541,0.0601,-0.0917,0.1761,1.66,11.50,10.50,0.91,2.08,1,29.61,5569554
Danaher Corporation,DHR,2807140,33.23,0.65,4120000000.0,3.95,0.98,4.29,3.65,82.53,59680000000.0,0.07071537648302617,2.30,23.57,0.002231880653118745,0.043,0.0806,0.0,0.2858,2.56,21.79,20.07,3.50,2.09,1,79.66,1973365
Walt Disney Company (The),DIS,7717410,27.01,1.41,16780000000.000002,5.94,1.69,6.72,5.54,109.22,174440000000.0,0.05978310398250253,1.95,19.91,-0.0010024605850724733,0.0101,0.1061,-0.0149,0.2214,4.06,18.57,16.42,3.14,2.16,1,99.74,4786814
"Discovery Communications, Inc.",DISCA,2765960,8.83,0,2440000000.0,2.16,0.67,2.43,1.96,28.09,17129999999.999998,-0.04508474576271182,1.22,14.96,-0.0013559322033898091,0.04190000000000001,0.08410000000000001,-0.021400000000000002,0.2371,3.34,13.55,12.05,2.66,7.79,0,27.00,2028849
"Discovery Communications, Inc.",DISCK,1363840,8.83,0,2440000000.0,2.16,0.67,2.44,1.96,27.43,16710000000.0,-0.009440559440559548,0.97,14.59,0.0013986013986013734,0.0409,0.08789999999999999,-0.0179,0.2728,3.24,13.22,11.70,2.58,2.24,0,26.24,934490
Delphi Automotive plc Ordinary,DLPH,2152440,8.90,1.51,2980000000.0,6.53,1.69,7.16,4.59,72.85,20670000000.0,0.10357988944459051,0.96,16.71,-0.007238747038694315,0.0527,0.11259999999999999,-0.0168,0.32130000000000003,8.54,11.74,10.71,1.23,2.76,1,68.93,2683923
"Digital Realty Trust, Inc.",DLR,1378150,25.68,3.26,1180000000.0,1.55,0.39,1.98,2.20,105.52,17149999999.999998,0.029953699329112737,1.91,49.01,0.001322876311064869,0.0219,0.1024,-0.0475,0.3715,4.12,69.57,54.46,7.79,13.19,1,97.81,1403747
"Dollar Tree, Inc.",DLTR,2659890,21.39,0,2270000000.0,3.79,1.10,4.49,3.40,77.37,18750000000.0,0.16578574191053264,0.89,23.35,0.0012891581797087603,0.0264,-0.022400000000000003,-0.2053,0.0946,3.63,20.95,17.69,0.90,2.77,0,81.23,5727597
Dover Corporation,DOV,1189780,24.45,2.20,1120000000.0,3.57,0.92,4.25,3.25,79.04,12450000000.0,0.03619286161552915,1.87,24.63,-0.009893550407013008,0.013000000000000001,0.08779999999999999,-0.0275,0.359,3.27,22.43,18.84,1.83,1.86,1,73.60,793817
Dow Chemical Company (The),DOW,6438910,21.46,2.90,8690000000.0,4.08,1.07,4.36,3.52,59.90,77110000000.0,0.0669086318447214,2.23,18.05,-0.006469938456682867,0.061,0.1402,-0.0126,0.33759999999999996,2.95,15.58,14.58,1.60,2.09,1,55.74,5268501
"Dr Pepper Snapple Group, Inc Dr",DPS,1336640,11.65,2.45,1650000000.0,4.57,1.28,4.98,4.54,91.80,17360000000.0,0.025153244557176047,2.39,20.88,0.001479602621010434,0.0326,0.0504,-0.0406,0.16949999999999998,8.12,20.74,19.03,2.69,5.78,1,90.24,1010175
"Darden Restaurants, Inc.",DRI,1551230,14.93,2.97,930200000.0,3.94,1.15,4.32,3.41,73.83,9370000000.0,0.017492711370262537,1.49,22.10,-0.005830903790087438,0.022099999999999998,0.1005,-0.05,0.2682,5.06,19.15,17.47,1.34,8.27,1,68.57,1160021
DTE Energy Company,DTE,981856,50.22,3.26,2240000000.0,5.34,1.06,5.69,4.83,98.38,18140000000.0,0.022681854516386935,3.71,20.93,0.004896083133493212,0.0275,0.059000000000000004,-0.0039000000000000003,0.2366,1.99,18.93,17.77,1.69,3.89,1,95.46,1014882
Duke Energy Corporation (Holdin,DUK,3157770,58.62,4.17,8730000000.0,4.62,1.03,4.83,3.11,77.89,57370000000.0,-0.007168458781361964,6.59,26.32,0.0035842293906811484,0.052300000000000006,0.0487,-0.066,0.133,1.38,17.74,16.97,2.49,3.07,1,78.15,3846758
DaVita Inc.,DVA,1546190,23.89,0,2490000000.0,3.58,0.92,3.93,4.29,64.83,13430000000.0,-0.039883973894126123,1.43,16.09,-0.0020304568527919065,0.0649,0.07980000000000001,-0.1235,0.2668,2.89,19.28,17.57,0.91,4.65,1,63.93,881977
Electronic Arts Inc.,EA,2862040,11.56,0,1240000000.0,3.83,0.20,4.18,4.12,82.82,26680000000.0,0.08920946335833801,1.39,21.01,-0.007963069821119606,0.045,0.0634,-0.0197,0.4164,7.50,22.60,20.70,5.77,3.48,0,81.38,3026736
eBay Inc.,EBAY,10341700,9.69,0,3010000000.0,2.01,0.47,2.22,6.35,32.02,37020000000.0,0.02410714285714266,2.28,5.36,-0.0014880952380953438,0.0637,0.10830000000000001,-0.005,0.5274,3.47,16.95,15.34,4.07,1.45,0,30.73,8098701
Ecolab Inc.,ECL,966798,23.66,1.18,2870000000.0,4.81,1.16,5.36,4.14,120.82,36610000000.0,0.015558813945910632,2.25,30.31,-0.0037471489084393017,0.0387,0.053200000000000004,0.0,0.22579999999999997,5.19,26.09,23.41,2.72,3.98,1,119.16,1757957
"Consolidated Edison, Inc.",ED,1634170,46.88,3.60,3690000000.0,4.08,0.64,4.27,4.12,73.95,23370000000.0,-0.04136477407456196,5.30,18.59,0.004478988275589568,0.036000000000000004,0.0379,-0.0644,0.11939999999999999,1.62,18.78,17.94,1.92,6.57,1,73.81,1609673
"Equifax, Inc.",EFX,874884,22.21,1.21,1090000000.0,6.04,1.58,6.68,4.04,122.75,15510000000.0,0.08729298870143931,1.94,32.02,0.0,0.054000000000000006,0.034300000000000004,-0.0554,0.23620000000000002,5.82,21.42,19.37,4.93,4.43,1,125.10,819623
Edison International,EIX,1734490,36.82,2.75,3960000000.0,4.13,1.00,4.32,3.98,73.52,25700000000.0,0.019383825417201406,3.35,19.84,0.002952503209242563,0.0727,0.0925,-0.0009,0.2023,2.12,19.10,18.26,2.14,4.11,1,72.20,1926233
"Estee Lauder Companies, Inc. (T",EL,2151020,10.36,1.62,2200000000.0,3.33,0.54,3.71,2.89,81.45,30690000000.0,0.06835564053537291,2.74,28.94,0.00047801147227533036,0.028300000000000002,0.0014000000000000002,-0.1408,0.11220000000000001,8.08,25.15,22.57,2.70,3.06,1,83.63,1225194
Eastman Chemical Company,EMN,1297470,30.26,2.54,2029999999.9999998,7.29,1.91,7.96,5.84,78.55,11740000000.0,0.07012727726478674,1.69,13.73,-0.008734714250062448,0.020499999999999997,0.1107,-0.0158,0.2785,2.65,11.00,10.07,1.30,1.78,1,72.17,643696
Emerson Electric Company,EMR,3827940,12.00,3.17,3110000000.0,2.57,0.67,2.82,2.46,59.93,39010000000.0,-0.011714238574492719,2.82,24.54,-0.0064345817521861415,0.0091,0.0973,-0.0603,0.2483,5.05,23.53,21.45,2.71,2.65,1,55.12,7139458
"Equinix, Inc.",EQIX,528911,61.15,1.91,1500000000.0,4.57,1.09,6.84,1.79,379.71,27100000000.0,0.1217473371983282,4.32,211.50,0.0009168127275178684,-0.0002,0.05,-0.0292,0.29109999999999997,6.06,83.07,55.50,7.33,4.93,0,361.56,593720
Equity Residential  of Benefici,EQR,2200060,27.86,3.21,1560000000.0,1.30,0.31,1.36,11.68,62.21,22970000000.0,0.028999362651370264,-21.65,5.37,-0.002549394518801762,0.0091,0.0015,-0.1684,0.07719999999999999,2.25,48.29,46.16,9.47,3.55,1,62.69,1171473
Eversource Energy (D/B/A),ES,1402550,33.53,3.22,2570000000.0,3.15,0.68,3.31,2.96,55.63,18710000000.0,0.00550584996558845,3.07,19.94,0.0013764624913972234,0.0611,0.0836,-0.0233,0.1675,1.73,18.74,17.83,2.41,2.89,1,54.47,2113240
Express Scripts Holding Company,ESRX,4123850,26.81,0.00,7100000000.0,6.93,1.71,7.62,5.39,69.99,43340000000.0,0.13731848301141958,0.80,13.27,0.0005639362752007937,0.0223,-0.0005,-0.1058,0.11,2.65,10.32,9.39,0.43,5.16,0,71.59,2830594
"Essex Property Trust, Inc.",ESS,388242,94.50,3.01,896250000.0,4.21,1.01,4.42,6.27,227.42,15230000000.0,0.033120303998618095,8.56,37.06,0.005138613006304471,0.0217,0.046,-0.0217,0.1617,2.45,55.19,52.57,11.41,5.40,1,222.13,284016
E*TRADE Financial Corporation,ETFC,3034750,21.41,0.00,0.00,1.94,0.49,2.35,1.98,36.55,10100000000.0,0.157312466270912,1.73,18.58,-0.00917431192660556,0.0066,0.1605,-0.0471,0.7095999999999999,1.73,18.96,15.66,4.87,1.06,0,31.70,2560319
"Eaton Corporation, PLC Ordinary",ETN,2205580,33.15,3.32,3190000000.0,4.43,1.13,4.90,4.21,70.06,32549999999.999996,0.0088740987243483,1.72,17.19,-0.008042151968940647,0.0332,0.08410000000000001,-0.0073,0.3331,2.18,16.34,14.77,1.64,2.96,1,66.78,2528808
Envision Healthcare Corporation,EVHC,1599400,41.91,0,736150000.0,1.40,1.03,4.83,3.24,68.67,3840000000.0,-0.4202693125442948,1.54,22.03,-0.0015591778880226226,0.0397,0.7517,-0.0449,2.8714999999999997,1.68,16.64,14.78,1.26,6.18,1,40.75,885054
Edwards Lifesciences Corporatio,EW,2393220,12.38,0,894700000.0,3.41,0.86,3.85,2.61,94.06,20140000000.0,0.20491118077324977,1.71,36.31,-0.01065830721003136,0.0074,-0.0682,-0.2217,0.1681,7.73,27.79,24.61,6.86,1.45,1,101.70,1762168
Exelon Corporation,EXC,5954680,27.96,3.52,9130000000.0,2.67,0.63,2.87,1.22,35.54,34450000000.0,0.07420789327404109,9.84,30.48,0.004724847137298482,0.0462,0.08900000000000001,-0.0138,0.2468,1.29,13.93,12.95,1.06,2.80,1,34.14,8184779
Expeditors International of Was,EXPD,1313540,10.26,1.41,716960000.0,2.50,0.63,2.72,2.36,53.92,10200000000.0,-0.021246206034636672,4.34,24.03,-0.0024995536511337457,0.051500000000000004,0.0833,-0.0018,0.24230000000000002,5.46,22.68,20.85,1.65,9.68,0,52.34,1321958
"Expedia, Inc.",EXPE,1959530,27.54,0.87,1070000000.0000001,5.41,0.96,6.93,1.82,120.11,17850000000.0,0.1794700326005183,0.91,65.47,-0.0024241411017302816,-0.0079,0.0036,-0.10769999999999999,0.23379999999999998,4.34,22.03,17.19,2.04,6.22,0,118.74,1031079
Extra Space Storage Inc,EXR,950636,17.83,3.93,640600000.0,2.47,0.61,2.63,2.91,74.71,10010000000.0,0.01844831943391445,4.02,27.32,0.0006317917614353519,0.064,0.0475,-0.1616,0.1674,4.44,32.18,30.22,9.91,7.02,1,75.89,661215
Ford Motor Company,F,35470600,7.34,4.78,13300000000.0,1.64,0.45,1.72,1.15,12.53,49560000000.0,0.0573248407643312,2.61,10.84,-0.00398089171974525,-0.0045000000000000005,0.014199999999999999,-0.1231,0.1265,1.71,7.60,7.25,0.33,1.55,1,12.30,40817305
Fastenal Company,FAST,2479780,6.68,2.55,899360000.0,1.84,0.49,2.02,1.73,49.68,14490000000.0,0.0122514561156859,2.31,28.98,-0.003012653143201427,0.0085,0.11560000000000001,-0.028300000000000002,0.3289,7.45,27.23,24.80,3.63,6.17,0,44.91,1310500
"Facebook, Inc.",FB,19641200,20.51,0,14840000000.0,5.42,1.30,6.69,3.49,130.91,391420000000.0,0.17996453900709208,1.06,38.77,-0.00886524822695045,0.0346,0.0766,-0.009899999999999999,0.2973,6.60,24.99,20.25,14.15,1.01,0,125.81,12625742
"Fortune Brands Home & Security,",FBHS,1199710,15.06,1.25,776100000.0,3.03,0.88,3.44,2.62,55.89,9000000000.0,0.1294900998773434,1.96,21.95,-0.004380585246188895,0.0271,0.0076,-0.1097,0.1434,3.79,18.94,16.69,1.80,3.13,1,56.97,814020
FedEx Corporation,FDX,1656730,54.52,0.83,7860000000.0,11.97,3.67,13.47,6.80,190.03,51470000000.0,0.09891202008578293,1.51,28.38,-0.0023014959723820505,0.016200000000000003,0.0691,-0.042,0.413,3.51,16.13,14.34,0.92,2.27,1,180.63,2209925
"F5 Networks, Inc.",FFIV,672587,18.44,0,610230000.0,8.29,2.09,9.19,5.54,140.82,9360000000.0,-0.0031900138696253633,1.53,26.06,-0.0032593619972260957,0.0255,0.0827,-0.0265,0.5422,7.82,17.42,15.71,4.62,5.73,0,133.38,636340
Fidelity National Information S,FIS,1843350,29.79,1.38,2470000000.0,4.24,0.99,4.80,1.72,79.87,27420000000.0,0.07822842700686006,1.50,48.66,-0.01311830545191961,0.049699999999999994,0.0776,-0.0002,0.43979999999999997,2.79,19.77,17.47,2.94,2.35,1,77.80,2348316
"Fiserv, Inc.",FISV,991847,11.56,0,1860000000.0,5.11,1.25,5.72,4.15,109.42,25570000000.0,-0.025674499564839026,1.81,28.02,-0.001653611836379576,0.0629,0.11539999999999999,-0.0002,0.2531,9.94,22.76,20.33,4.59,3.29,0,104.27,1031122
Fifth Third Bancorp,FITB,6430730,19.82,2.05,0.00,1.78,0.43,2.00,1.93,26.77,20500000000.0,0.0,3.22,14.16,-0.009464870768110645,0.0204,0.15560000000000002,-0.020099999999999996,0.7974,1.39,15.35,13.66,3.61,2.74,0,23.64,5504089
"Foot Locker, Inc.",FL,1823630,19.89,1.65,1140000000.0,5.34,1.04,5.83,4.63,69.89,9930000000.0,0.18693496646252572,1.48,16.19,0.034412365121026633,0.0733,0.08349999999999999,-0.0556,0.47369999999999995,3.45,14.05,12.87,1.19,5.63,1,69.23,9185970
"FLIR Systems, Inc.",FLIR,745937,12.32,1.63,354660000.0,1.83,0.41,2.06,1.20,35.74,5000000000.0,0.06097226036803094,1.26,30.60,-0.0024718483932983926,0.0273,0.09539999999999998,-0.0134,0.2994,2.96,20.07,17.83,2.98,1.23,0,33.52,750624
Fluor Corporation,FLR,1315910,22.44,1.52,888160000.0,2.90,0.72,3.23,2.00,55.12,7680000000.0,0.04570912375790437,1.35,27.55,-0.011201445347786887,-0.0005,0.0489,-0.0562,0.2506,2.47,19.00,17.06,0.41,3.45,1,52.52,1271149
Flowserve Corporation,FLS,1415640,12.70,1.59,477920000.0,1.77,0.44,2.25,1.11,49.74,6230000000.0,0.04446344591705853,1.73,42.99,-0.009191962377084195,-0.0406,0.0023,-0.091,0.2195,3.68,26.96,21.21,1.53,9.40,1,47.61,2410724
FMC Corporation,FMC,1031430,14.88,1.14,689300000.0,3.40,0.85,3.78,1.56,59.18,7780000000.0,0.08329022245214679,1.57,37.29,-0.007070184514571531,-0.0178,0.09789999999999999,-0.075,0.5831000000000001,3.90,17.10,15.38,2.37,3.67,1,52.94,1136335
"Twenty-First Century Fox, Inc.",FOX,3261920,7.75,1.19,6950000000.0,1.94,0.42,2.07,1.64,29.95,55950000000.0,0.1333333333333333,1.42,18.42,0.005333333333333412,0.0095,0.11449999999999999,-0.0342,0.2659,3.87,15.58,14.60,1.98,2.65,0,27.12,2689559
"Twenty-First Century Fox, Inc.",FOXA,8974440,7.75,1.18,6950000000.0,1.91,0.40,2.09,1.64,30.41,56650000000.0,0.12491760052735668,1.21,18.65,0.003295978905734964,0.006500000000000001,0.1265,-0.0359,0.312,3.92,16.03,14.65,2.00,2.52,0,27.17,4930196
Federal Realty Investment Trust,FRT,389944,27.32,2.75,512830000.00000006,3.19,0.79,3.49,3.50,140.93,10260000000.0,0.06537921348314613,8.93,40.67,0.0018960674157302293,0.01,-0.026600000000000002,-0.168,0.0592,5.21,44.62,40.79,12.81,4.47,1,146.23,332538
Fortive Corporation,FTV,1608080,7.77,0.48,1420000000.0,2.68,0.68,2.92,2.51,55.69,19990000000.0,0.02043311212015375,3.76,23.02,-0.002968913726859812,0.0377,0.0888,-0.0079,0.2484,7.37,21.56,19.79,3.18,0.65,1,53.08,1846710
General Dynamics Corporation,GD,1487350,36.43,1.60,4760000000.0,9.75,2.38,10.56,9.52,181.86,57130000000.0,0.07838555496548061,2.11,19.91,-0.0021242697822623224,0.042699999999999995,0.147,-0.005,0.48450000000000004,5.17,19.45,17.96,1.81,1.30,1,165.33,1147538
General Electric Company,GE,30278400,8.62,3.18,16800000000.0,1.63,0.31,1.91,0.90,30.37,265519999999.99997,0.12858094603597614,1.53,33.69,-0.005996002664890088,-0.0059,-0.0083,-0.0852,0.0709,3.48,18.52,15.81,2.13,2.56,1,30.44,27323723
GGP Inc.,GGP,4082090,9.50,3.51,1860000000.0,0.61,0.14,0.70,1.34,25.05,22140000000.0,0.17295597484276715,8.05,18.69,0.00039308176100627534,-0.0001,-0.0504,-0.21960000000000002,0.0538,2.68,41.07,35.79,8.65,4.72,1,26.38,7714218
"Gilead Sciences, Inc.",GILD,10820400,14.78,2.97,19220000000.0,8.57,2.13,7.94,9.94,71.08,91620000000.0,0.17601268559896188,-1.68,7.04,-0.0007207726683006177,-0.0161,-0.0668,-0.32159999999999994,0.0697,4.69,8.16,8.81,2.99,1.27,0,74.95,7382357
"General Mills, Inc.",GIS,2894920,7.20,3.13,3380000000.0,3.07,0.73,3.31,2.68,61.85,35600000000.0,0.025172754195458946,3.04,22.92,0.0008226390259953309,-0.0078000000000000005,-0.0359,-0.15869999999999998,0.0462,8.44,19.99,18.54,2.21,3.97,1,63.66,2594311
Corning Incorporated,GLW,7294810,16.84,2.24,2560000000.0,1.67,0.41,1.79,3.23,26.16,25740000000.0,-0.031010580080262695,1.85,8.59,-0.005107624954396206,0.0599,0.1501,-0.005699999999999999,0.5228,1.63,16.60,15.49,2.71,2.56,1,24.11,5297979
General Motors Company,GM,14683700,29.22,4.12,19680000000.0,6.05,1.77,6.10,6.00,36.77,55270000000.0,0.05718120805369131,-1.30,6.15,-0.0102013422818793,0.0036,0.08839999999999999,-0.038599999999999995,0.3497,1.27,6.10,6.05,0.34,2.62,1,33.90,13060100
Alphabet Inc.,GOOG,1522520,201.12,0,29860000000.0,33.33,8.07,38.86,27.88,813.53,572940000000.0,0.17071439741137695,1.28,29.72,-0.0043304103063765975,0.018600000000000002,0.0535,-0.0158,0.2493,4.13,24.86,21.32,6.37,1.21,0,786.57,1392202
Alphabet Inc.,GOOGL,1650180,201.12,0,29860000000.0,33.43,8.09,38.99,27.88,834.70,586190000000.0,0.16432432432432442,1.32,30.41,-0.003936545240893041,0.015700000000000002,0.0482,-0.022099999999999998,0.26039999999999996,4.23,25.36,21.74,6.52,1.66,0,808.82,1346189
Genuine Parts Company,GPC,623100,21.51,2.81,1240000000.0,4.81,1.32,5.17,4.59,97.80,14290000000.0,0.02694736842105261,2.63,20.97,-0.0032631578947368567,-0.0159,-0.0132,-0.0917,0.11130000000000001,4.42,20.01,18.62,0.92,3.90,1,97.54,672814
"Gap, Inc. (The)",GPS,6036160,7.28,3.72,1720000000.0,2.01,0.57,2.06,1.69,23.77,9860000000.0,0.05423445974134333,1.83,14.62,0.013767209011264159,0.039,-0.0037,-0.19649999999999998,0.45289999999999997,3.29,12.29,11.99,0.62,3.93,1,24.79,11850724
Garmin Ltd.,GRMN,1412210,18.13,3.85,710250000.0,2.65,0.81,2.72,2.70,49.43,10000000000.0,-0.0518065379468553,20.01,19.64,-0.002485184477155511,0.0729,0.064,-0.0562,0.381,2.89,20.01,19.50,3.27,14.63,0,49.84,1299733
"Goldman Sachs Group, Inc. (The)",GS,4087290,181.25,1.05,0.00,19.15,4.07,21.75,16.29,240.97,102600000000.0,-0.0039810502010430016,1.01,15.19,-0.013893865201640265,0.0265,0.218,-0.021,0.7898000000000001,1.39,12.92,11.37,3.40,0.95,1,203.08,3565388
The Goodyear Tire & Rubber Comp,GT,3054650,17.91,0.96,2510000000.0,3.92,0.90,4.97,4.74,32.74,8900000000.0,0.0360563380281691,1.39,7.46,-0.019718309859155014,0.08,0.1315,-0.0341,0.4545,1.98,9.00,7.11,0.59,7.12,0,31.25,3232469
"W.W. Grainger, Inc.",GWW,649308,32.41,1.95,1370000000.0,11.88,3.05,13.18,9.87,248.80,14720000000.0,-0.028926942466191874,2.82,25.35,-0.00852204529086975,0.0058,0.0859,-0.0475,0.23920000000000002,7.71,21.06,18.99,1.45,8.23,1,230.45,470230
Harman International Industries,HAR,1048700,36.87,1.26,860350000.0,7.35,1.80,7.56,5.06,110.97,7790000000.0,-0.05148514851485153,1.00,22.04,0.0022502250225022724,0.0042,0.149,-0.0003,0.7162999999999999,3.01,15.16,14.74,1.08,1.32,1,96.99,1011156
"Hasbro, Inc.",HAS,1757020,14.91,2.35,975380000.0,4.70,0.48,5.02,4.34,89.19,12220000000.0,-0.010819165378670781,3.90,22.53,-0.0018547140649148863,0.0962,0.1697,-0.015600000000000001,0.3013,6.51,20.80,19.48,2.42,4.09,0,83.59,1110256
Huntington Bancshares Incorpora,HBAN,12263500,8.48,2.26,0.00,0.96,0.23,1.10,0.67,13.61,15400000000.0,0.04866008462623417,1.44,21.16,-0.012693935119887145,0.0418,0.21719999999999998,-0.011200000000000002,0.7615000000000001,1.67,14.77,12.89,4.63,1.97,0,11.65,8740036
Hanesbrands Inc.,HBI,7796230,3.23,2.81,1010000000.0,1.96,0.56,2.14,1.41,21.71,8100000000.0,0.31644359464627136,1.05,15.21,0.00047801147227533036,-0.0154,-0.1104,-0.29719999999999996,0.1306,6.47,10.91,9.99,1.31,5.04,1,24.03,8587251
Welltower Inc.,HCN,2018160,38.11,4.97,2190000000.0,1.90,0.47,2.04,2.81,66.65,25370000000.0,0.01190994916485133,12.71,24.93,-0.0005809731299926124,0.0512,0.014199999999999999,-0.1263,0.1797,1.81,36.87,34.34,5.82,7.86,1,69.08,2476806
"HCP, Inc.",HCP,4274200,11.85,4.61,1280000000.0,0.82,0.22,0.84,1.34,30.63,15280000000.0,-0.03143479614067857,15.67,24.38,-0.0028011204481793728,0.06570000000000001,0.0242,-0.11359999999999999,0.21489999999999998,2.71,39.80,38.86,7.06,3.85,1,31.87,3834950
"Home Depot, Inc. (The)",HD,4330660,3.59,2.46,15400000000.0,7.24,2.22,8.14,6.45,138.53,176020000000.0,0.07179876995370038,1.74,22.63,-0.00041462234814459986,0.0535,0.10400000000000001,-0.0026,0.22440000000000002,40.28,20.16,17.93,1.84,2.03,1,132.20,3516923
Hartford Financial Services Gro,HIG,2543720,45.21,1.89,1540000000.0,4.12,0.96,4.51,2.27,48.29,18180000000.0,0.07952449272391893,1.26,21.42,-0.00717360114777621,0.0068000000000000005,0.075,-0.0213,0.2492,1.08,11.80,10.78,1.00,1.80,1,45.23,1155799
"Harley-Davidson, Inc.",HOG,1949750,11.00,2.58,1280000000.0,3.86,1.60,4.25,3.83,57.83,9870000000.0,-0.006761442441054144,1.58,14.77,-0.005894590846047043,-0.022000000000000002,0.0085,-0.0929,0.3586,5.24,14.65,13.31,1.68,7.67,1,56.09,2307846
