.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio
Discover Financial Services Com,DFS,-0.25875540489468474,0.009617520880596244,-0.4184137805262541,-0.09270760792716853,-0.06695255697330385,-0.5843343650040566,0.3896219401996093,-0.015622282740938768,-0.2586390332274052,1.496630710525374,0.02239410283343015,-0.4535041600410276,0.23906973182283814,-1,-0.2731122947315587,-0.349828262810525,-0.776436284596195,0.0681616152701344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7441539706369684
Dollar General Corporation Comm,DG,-0.14198518029905166,-0.2763477213849792,-0.19589437236771848,-0.11586684868731316,-0.3049443089344695,-0.20588627916212776,0.0650459328450546,-0.05246691880434474,-0.334679155586608,0.6505691233032493,0.04041115544975813,-0.3481337167393061,0.26003947638811886,-1,-0.20179262424609987,-0.2136283574295702,-0.41222216386343713,-0.8519970794141234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666856960871171
Quest Diagnostics Incorporated,DGX,-0.47717804101159944,0.22658119971393093,-0.9410931188681004,-0.18269141827161778,-0.059515314724517425,-0.3665336298868649,0.08442360492592355,-0.1592372883156194,-0.4061416117168287,-1.0753095157426975,0.04140110339571022,-0.20291932448978114,0.042640499266553215,1,-0.2414146634046881,-0.14679211520139024,-0.1877176725913603,-0.5264024643720014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6143246101029536
"D.R. Horton, Inc. Common Stock",DHI,0.052820507405889734,-0.3097814686150341,0.2827713775478788,-0.030531625041538807,-0.5578105453932078,-0.3495420831755946,-0.40510483601702796,-0.06298381552683135,-0.41555125896529194,-0.6699535971322288,0.024571988314524743,-0.3955624174145229,-0.0882373224274029,1,-0.30462705510846655,-0.30118945123942936,-0.6363228700792691,-0.7982031864941206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5117491469874142
Danaher Corporation Common Stoc,DHR,-0.2645433577604574,0.20705446861893081,-0.5686955846822417,-0.12363149811803906,-0.944547142330102,0.05207629363624819,-0.12340192814139572,-0.07346459478341388,0.1850131187981109,-0.25343925634667724,0.043974968055185644,-0.15551222595556013,0.02849466362350451,1,-0.2576170295713846,-0.03533285242674916,0.06752293716206657,0.10135810971682027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3654201839488058
Walt Disney Company (The) Commo,DIS,0.34077273017928966,-0.014212915974868312,-0.553684334763344,-0.01893347621790974,-0.4090657004174793,2.0076488514969903,0.3339111329671112,0.042857433850231046,1.714843741044882,-0.4907777676572924,0.03803528037947312,-0.22980198884010647,-0.08315499462403075,1,-0.1585131660882573,-0.11196987135141422,-0.18852524270384963,0.0009192491201309601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3568125978877112
"Discovery Communications, Inc.",DISCA,-0.17577227676793913,-0.6608358145306099,0.38066468818281535,-0.13941236781135752,-1.4279678885012195,-0.20743096522678872,-0.5332396926517737,0.03575931716672467,-0.36163652337950264,-1.0385527162716954,0.021998123655049315,-0.3685357387908923,-0.21181485582069268,1,-0.21886057957595323,-0.271759038695256,-0.5898875886111238,-0.24327671216146052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3072352880210696
"Discovery Communications, Inc.",DISCK,-0.39915245441991154,-0.6608358145306099,0.3790731421876463,-0.14739196908210525,-1.4279678885012195,-0.20743096522678872,-0.5332396926517737,0.03575931716672467,-0.36608703221323524,-0.8884636620008253,0.01744436310366972,-0.375736452456158,-0.26132707830813223,1,-0.2231275684084166,-0.2793413014690412,-0.6100768414233609,-0.2645111435772511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.752761556698063
DISH Network Corporation,DISH,-0.005603013571561545,-0.6202885040601178,2.295466378633267,0.060697231025634436,-1.4279678885012195,-0.09466888250654054,-0.2692189105499345,-0.46779746063050365,-0.22456085130053838,2.2060719379498135,-0.6038469677758599,-0.25500448666853637,-0.30122667869944897,-1,-0.06159156260801842,-0.04597610276476598,0.27017458119017795,-0.5228633924693696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.253521565154576
Delphi Automotive plc Ordinary,DLPH,-0.29757011914269815,-0.6583460673964568,0.1244138344446318,-0.1220412267128557,-0.27519533993932377,-0.12401791773509828,0.1038012770067925,-0.04999185234484041,-0.31878448118042013,0.7829316564601297,0.017048383925288887,-0.32965188499845743,0.9180060977439564,1,0.0926296051938711,-0.32595817630046076,-0.7045625445846307,-0.7316686347246435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2363063930323868
"Digital Realty Trust, Inc. Comm",DLR,-0.4277081319524276,-0.061518111523775766,-0.05935918578573429,-0.16799871832101246,1.056071022593446,-0.4051507815033882,-0.47510667640916693,0.35720201257374384,-0.34828499687830483,-1.1674197835399895,0.03684734284433061,0.5094712807938391,-0.6085194031526089,1,-0.15058875825653967,1.3463520021399225,3.057906609503881,1.7669161285333794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4133100968717267
"Dollar Tree, Inc.",DLTR,-0.16417128781704052,-0.16324206586202772,0.6390528055482169,-0.10261312732655622,-1.4279678885012195,-0.22133313980873712,-0.0923976528120055,0.041499267129175336,-0.34256291409207723,0.7438248772269862,0.023186061190191818,-0.22812182231821113,0.1872025388194977,-1,-0.2097170320778175,-0.1585867461828338,-0.304007768789846,-0.8449189356088599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0282043106530905
Dover Corporation Common Stock,DOV,-0.42787430828064316,-0.10526652545246457,1.4922717923520146,-0.11168243097345756,0.2082254062317939,-0.41132952576203197,-0.22077473034776218,0.19964087782618087,-0.4206375547752721,-0.3626675136672067,0.034075488595664775,-0.13931302044660068,0.07971027648292531,1,-0.21642230024311707,-0.03277734904743637,-0.05931402470553217,-0.5087071048588426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9378246570115971
Dow Chemical Company (The) Comm,DOW,0.33810450272058296,-0.21172099934560723,-0.5625915108310945,-0.0010897366506662145,0.7883303016371348,0.7579978251862949,-0.1553750870748295,-0.1441106884351177,0.3721888046053794,0.6128441125331271,0.040807134628138966,-0.3041613586234169,0.1826589428251197,1,-0.2417194483212926,-0.2285401408846809,-0.4127067059309307,-0.6081550253227951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.25782535818512325
"Dr Pepper Snapple Group, Inc Dr",DPS,-0.43330796067305055,-0.5605345728404454,-0.8867545982240501,-0.16090448654666237,0.3420957667099493,-0.3294611643350025,0.09169023195624945,-0.07853451722598963,-0.34803068208780585,-0.8512925348364246,0.04674682230385149,-0.2033993720674655,-0.6085194031526089,1,0.10055401302558879,-0.047941874595006574,0.03678681868071667,-0.16187805840093003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34470566609149916
"Darden Restaurants, Inc. Common",DRI,-0.35935792691591006,-0.41043838846722047,-0.598945864693378,-0.17235232781931104,0.5875247609199014,-0.43901030004075586,-0.0609089356805934,-0.08240388457411968,-0.4454332468489251,-0.7846568636113401,0.03348151982809352,-0.2130003236211531,0.35192570920424926,1,-0.09877532243377046,-0.06198310195386789,0.0012537337311792217,-0.6396527652562177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.199640462257387
DTE Energy Company Common Stock,DTE,-0.4595489273696204,0.8113160980778689,-0.7931447086535683,-0.18658217247090314,0.9222006621152906,-0.23832468652000738,0.16193429324939937,-0.14987676858758622,-0.34014692358233667,-1.0044757884799402,0.07486134396889074,-0.2074797764777827,-0.5619367133319582,1,-0.289570680228203,-0.1027026612945658,-0.07304271661785326,-0.533480608177265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07356670516701912
Duke Energy Corporation (Holdin,DUK,-0.13469066657087175,1.1100857541762312,-0.6888027920910944,-0.13356854597677295,1.6361759179987871,0.96498575785086,-0.2522634474791741,-0.20110434019009504,0.15525828830972718,-1.0644450497954674,0.13742605415306258,-0.09034816752279395,-0.6476550091633178,1,-0.3304118590532093,-0.14960036067316254,-0.17560412090401786,-0.23973764025882882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34820501182661656
DaVita Inc. Common Stock,DVA,-0.42173675804513394,-0.1251845025256887,-0.15990715020007762,-0.17295235381124371,-1.4279678885012195,-0.19970753490348403,0.031135006703534033,-0.04636043277169014,-0.40982917617906434,-1.0559210824990213,0.026551884206428913,-0.34525343127319985,-0.225438917145838,1,-0.24385294273752428,-0.117867186842136,-0.16268299910418607,-0.8413798637062281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4127619072848261
Electronic Arts Inc.,EA,-0.17395531106603487,-0.5637356762986421,-0.23107005816303153,-0.13536741974058206,-1.4279678885012195,-0.3927932929861007,-0.010284767369323385,-0.08007613061562115,-0.22672252701977993,-0.19222963005272722,0.026551884206428913,-0.20275130783759157,0.009498504233121853,1,0.053982877768417384,0.005555201642254984,0.17899991549011496,0.9472670758838638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3231867009387627
eBay Inc.,EBAY,0.7970035684903126,-0.630069653515719,0.172373594050506,0.3539451282489548,-1.4279678885012195,-0.11938385954111548,0.5308367254889417,-0.050098285261742107,-0.1085933068329916,-0.606706149383544,0.044766926411947315,-0.5957182549300252,0.249357928605968,1,-0.20246315106262983,-0.17647526983802314,-0.31394088117346675,0.30138645365356737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6623819030565697
Ecolab Inc. Common Stock,ECL,-0.45565240601320706,-0.1337207784142134,-1.3300547778396936,-0.1727709556961858,-0.5503733031444215,-0.14100946444636855,-0.005198128448095311,0.003677877290933725,-0.11024635297123515,-0.5279142683759526,0.04140110339571022,0.006141395591766463,-0.12977579282718785,1,-0.09328919393488903,0.08657308350288484,0.3404331809767632,-0.1724952741088254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23280704729726936
"Consolidated Edison, Inc. Commo",ED,-0.35251334343487983,0.6925195919625677,-1.084538877074459,-0.12769593252827155,1.1825041408228152,-0.014345207144171968,-0.010042546468312442,-0.1979916753857022,-0.27186340233335354,-1.550401092678819,0.10752962618530959,-0.26508548579990837,-1.0185303165484199,1,-0.31334390372335597,-0.10831915223811031,-0.06335187526797936,-0.4485428825141027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0419201370401623
"Equifax, Inc. Common Stock",EFX,-0.4862054916568501,-0.18493843374536115,-0.5437740019895182,-0.1699614743891316,-0.5801222721395672,-0.41132952576203197,-0.029420218549181396,-0.03254505194637288,-0.36926596709447285,-0.4449401896400135,0.03882723873623478,0.0865493648539001,-0.6321393049229106,1,-0.03964704861249267,-0.016770349858334463,0.09412429666747019,0.6945773420359562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.44719225152920455
Edison International Common Sto,EIX,-0.332399736915957,0.33470736096857634,-0.9254320795284712,-0.13692577952805907,0.5726502764223286,0.027361316601673246,-0.043953472609833115,-0.20633180824899833,-0.24312583100696583,-0.7318934113577106,0.09188844863926662,-0.2370027025053721,-0.48822350922233226,1,-0.2822558422296944,-0.10186018765303409,-0.0415474822307633,-0.37068330065620386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5289643191096033
"Estee Lauder Companies, Inc. (T",EL,-0.3085299182988782,-0.6064170557412653,0.40157180673580106,-0.11836985804318775,-0.24544637094417804,-0.2445034307786511,-0.30797425471167234,-0.000884279799397157,-0.1782755594297193,-0.13862806864202878,0.05387444751470651,-0.013540555093293133,-0.5145694577925689,1,0.09141046552745302,0.07421680342708684,0.3065152362522047,-0.1724952741088254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11149639514651499
Eastman Chemical Company Common,EMN,-0.42062996099116984,0.12556860169972267,-0.06774372603171187,-0.1448020922523028,0.5131523384320371,-0.25840560551506814,0.38477752217939215,-0.05982266230311864,-0.4308101463952323,0.1442574933030941,0.02892775927671392,-0.3956584269300597,0.13278074483891028,1,-0.26092089806737767,-0.34730084188592997,-0.7586697421214262,-0.7033560595035895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4127619072848261
Emerson Electric Company Common,EMR,0.011930156756391204,-0.5480858371696803,0.4562496352759216,-0.0625033438734937,1.018884811349514,-0.10393699889450614,-0.4121292421463429,-0.06820079179786472,-0.09969228916552639,-0.4053298485237922,0.051894551622802335,-0.1570747808209228,0.4740715594209937,1,-0.11950069676287815,-0.016489525311157292,0.11431354947970732,-0.22912042455093345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6995960234184697
"Equinix, Inc.",EQIX,-0.511103565497293,1.19971665100574,-0.748986681601824,-0.18308191137747873,-0.08926428371966315,-0.35263145530491646,-0.5744172458236202,1.0718163121888216,-0.20917480647534853,-0.37310404983241524,0.08773066726626785,4.677964421616155,-0.487805555998574,1,-0.014654685450921625,1.7482119291505336,3.04256277736658,1.6713611871623222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7097236263925901
Equity Residential Common Share,EQR,-0.30422187537494993,0.016019727796989715,-0.2898534497125501,-0.13050410014951966,0.9073261776177177,-0.3418186528522899,1.821147465173802,-0.04434275897884265,-0.27707685553858313,-0.8679547010426762,-0.44010957751538476,-0.591517838625287,-0.8351461062620079,1,-0.2755505740643948,0.760551996728228,2.1300085502534625,2.2906987701228805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33179428699985714
Eversource Energy (D/B/A) Commo,ES,-0.3783365177590964,0.22739925948658105,-0.05561385386020839,-0.1371734093025075,0.914763419866504,-0.19043941851551843,-0.29101879164091204,-0.18618726467037428,-0.33696798870109906,-1.0622809987518573,0.06100207272556153,-0.24043504268581542,-0.6624398606525687,1,-0.3079187322077954,-0.1186534955742322,-0.0982389041275253,-0.2733588233338305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.26643294424621783
Express Scripts Holding Company,ESRX,0.09292857515180739,-0.021326479215305616,-0.8164960878890087,-0.07152075693105438,-1.4279678885012195,0.5123927409052065,0.29757799781548183,-0.049515764987935806,-0.06599557942440809,1.3668494402058131,0.01368256090905179,-0.4283016622125976,0.20107068887009766,-1,-0.26640702656625914,-0.3809997875471971,-0.8483100246077591,-1.0147943869351845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1710339279565813
"Essex Property Trust, Inc. Comm",ESS,-0.5512536476356273,2.386258999510665,-0.3673332460741836,-0.18138189247057807,0.773455817139562,-0.4455937520483408,0.5107323907050402,-0.18773626397754284,-0.3810916048526766,-0.7787681503874863,0.17009433636948149,0.1767983094585637,-1.094374721582097,1,-0.26335917740021386,0.9301700232232729,2.7744495000200713,2.9772787192334413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1581225488649394
E*TRADE Financial Corporation,ETFC,-0.06409237799981522,-0.21349939015571656,0.19106061335541372,-0.13713197346270697,-1.4279678885012195,-0.5843343650040566,-0.5283952746315566,0.29786093068332176,-0.45916624553587143,1.210857642811957,0.031897603114570176,-0.31409594324359513,0.7854994688808278,-1,-0.3203112869169354,-0.13142820422532428,-0.33413013398570385,0.4142120659094681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1874446527833407
"Eaton Corporation, PLC Ordinary",ETN,-0.2508149982681575,0.20417347550655365,1.2307154183817994,-0.07916575147960869,0.9816986001055821,-0.09157951037721866,0.011757334622665079,-0.03929053677681339,-0.15615017265630576,-0.751460702688517,0.03249157188214143,-0.3039693395923432,0.28414763643340857,1,-0.2792079930636492,-0.18526507816467028,-0.3435787043018308,-0.5547150395930555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.40845811425427886
Edwards Lifesciences Corporatio,EW,-0.26361214324196636,-0.5345700670128496,0.6458166731586571,-0.1111519208554306,-1.4279678885012195,-0.4461313027988428,-0.37579610699471366,0.024212428231141177,-0.31585986108968156,1.48114071135981,0.034075488595664775,0.16551719138298063,0.8972019752568957,1,0.0505692867024467,0.14610788750445686,0.4809503805499335,1.2466725588465108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3854191321885168
Exelon Corporation Common Stock,EXC,0.16036167498072007,0.019576509417208364,0.06546054653482065,0.05876009183073412,1.2791882900570388,0.825964012031376,-0.7124831593998114,-0.11881807331620392,-0.1593291075375433,0.033224601303943356,0.17286619061814734,-0.026021792113087003,-0.5632039152536803,1,-0.33833626688492696,-0.2770947050916234,-0.5543545036615865,-0.7812156413614881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08217429122811354
Expeditors International of Was,EXPD,-0.43560150754266735,-0.6099738373614839,-0.5997991656207767,-0.17225314454095106,-0.3644422469247609,-0.4735865529121262,-0.4363513322474291,-0.09246858831821309,-0.4496294408921587,-1.138062134651437,0.07030758341751116,-0.1570747808209228,-0.4343950261677735,1,-0.08414564643675326,-0.02182519170752453,0.11350597936721771,-0.5724103991062143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6085008001593804
"Expedia, Inc.",EXPE,-0.319853424135681,0.004638026612290183,-0.4120322930406906,-0.1556417517336393,-0.7883650551055871,-0.4190529560853366,-0.5671506187932943,0.4451262222546844,-0.32755834145263585,0.10338142147093861,0.019424258995573894,1.0039202858087508,0.050126816838635194,1,-0.1274251045945958,0.02872322678437624,-0.023780939755994716,-0.36714422875357217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6545787642909049
Extra Space Storage Inc Common,EXR,-0.4679568224968446,-0.3389470779008266,-0.35030289509600265,-0.17156909739433707,1.6436131602475734,-0.48403944351168676,-0.3031298366914551,-0.12392940790147852,-0.4486121817301627,-0.8031284945781632,0.07189150013103449,-0.05938509876215144,-0.46805260737084414,1,-0.14083564092519493,0.20592351605320605,0.7765210417210852,2.4181053586176233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9543242595161905
Ford Motor Company Common Stock,F,5.2945094544013065,-0.713831860671867,-0.5694926543795693,1.8521841942839827,2.5286449878531583,1.4700981009949856,-0.7294386224705718,-0.18752607409998728,-0.011699371652870293,1.0389005996462348,0.04595486394708982,-0.49022779973388264,0.11921316283645723,-1,-0.3237065908879098,-0.4523292225302126,-1.0114391873306352,-1.0537241778641337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5074453539568669
Fastenal Company,FAST,-0.22111803425506657,-0.7312600906109381,0.8815422675602138,-0.09555732086203432,0.6470226989101928,-0.4426155973156745,-0.588950499884272,-0.08776317789335196,-0.41046496315531183,0.293916076878132,0.037243322022711446,-0.1021093331760613,2.2122417376251775,-1,-0.022579093282639264,0.03433971772792075,0.2596761697278147,-0.030932398003554837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4277414928763936
"Facebook, Inc.",FB,2.0032932120192677,-0.24540372128907734,-0.1805814881267865,0.3942650466940835,-1.4279678885012195,1.7079797549527693,-0.1626417141051553,0.325359059013063,4.651416626936905,0.5477846171535876,0.02021621735233556,0.25384594567690655,-0.15992307707485717,1,0.0024132698789317807,0.08573060986135313,0.16276775622907627,4.060234721438761,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1530143085389624
"Fortune Brands Home & Security,",FBHS,-0.41441402569518154,-0.4275109402442697,-0.31878219448098666,-0.1485863831643861,-0.5429360608956351,-0.46466753557477397,-0.373373897984605,0.04995519013177352,-0.45624162544513286,-0.39606112437614904,0.040807134628138966,-0.15323440019944776,0.01860897345606721,1,-0.1707045627524383,-0.07405855748248862,-0.09323196943009039,-0.48039452963778856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4773188027430358
FedEx Corporation Common Stock,FDX,-0.32333999162578897,1.044996650526231,-0.1296860190053806,-0.15312494867680077,-0.7883650551055871,0.6220654514961328,0.6948202754732952,0.06300200707875699,0.047555974533398125,1.1317802101086647,0.024571988314524743,-0.09682880982153307,0.7425638059570349,-1,-0.2194701494091623,-0.21755990109005133,-0.4614839407252957,-0.8555361513167551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5633946633539817
"F5 Networks, Inc.",FFIV,-0.49131353250802756,-0.3190291008276024,-0.7699856475389063,-0.1628500552254851,-1.4279678885012195,-0.4900729872802524,0.3339111329671112,-0.03999818429997687,-0.46514264311259806,-0.30502693774143963,0.02536394667128641,-0.13499259224744128,-0.3930207187663882,-1,0.031063052039757098,-0.19228569184410094,-0.3589225364391311,0.3795999427017293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1968566861398653
Fidelity National Information S,FIS,-0.3382519655313224,0.08146450960901196,-0.9597430849548193,-0.14444455076541135,-0.34956776242718807,-0.23369062832602458,-0.5913727088943806,0.040040027535854214,-0.23994689612572825,0.30180289066095306,0.026947863384809746,0.39978040929295827,-0.4880447413304222,1,-0.25055821090282376,-0.11702471320060429,-0.19821608405372354,-0.14064362698513944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5547870772928871
"Fiserv, Inc.",FISV,-0.4561374527674514,-0.5555195107559372,-0.6927053428127321,-0.18358434146140046,-1.4279678885012195,-0.31864836188237594,-0.0027759194379865302,0.010888234346918513,-0.2586390332274052,-1.1693257268698813,0.034471467774045604,-0.048646434449351815,-0.4831004653510334,1,0.18514401878000855,-0.008536574135098217,0.09263029195936467,0.4485764540840225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3611163909182586
Fifth Third Bancorp,FITB,0.35439762139175723,-0.26998108228478795,-0.06879436984463289,0.015461281346473869,0.2825978287196579,-0.5843343650040566,-0.5405063196820997,0.017215870764333143,-0.3459961637638138,0.6123753560905754,0.05446841628227776,-0.4226130984170377,1.0121934568460678,-1,-0.3425422987340694,-0.2679959897630812,-0.5747052704963215,-0.05818325165381938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1803570836352719
"Foot Locker, Inc.",FL,-0.3143617667985191,-0.2418469396688588,-0.14362074756904478,-0.12918723960272926,-0.15619946395874104,-0.4051507815033882,0.18131196533026833,-0.09613287827013049,-0.4559873106546339,0.5748576634976309,0.026947863384809746,-0.3685357387908923,-0.4298294285529434,1,-0.20179262424609987,-0.27288233688396496,-0.5527393634366075,-0.7210514190167483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056351533044829885
"FLIR Systems, Inc.",FLIR,-0.49036256495429575,-0.5370598141470027,-0.15913346021704533,-0.16912788600825743,-0.15619946395874104,-0.5295505290347918,-0.7173275774200286,0.03831571328880436,-0.5149883420504032,0.09283508473118714,0.02239410283343015,-0.006819889005711782,0.07812154420354292,1,-0.24080509357147903,-0.10017524036997076,-0.1546072979792914,-0.12648733937461237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2864318924859288
Fluor Corporation Common Stock,FLR,-0.41457863432218756,-0.17675783601885836,0.9402696668652305,-0.1548203149464715,-0.2008229174514596,-0.44714152748513103,-0.5235508566113393,0.017539504255404792,-0.48739518728126113,0.5872417498052054,0.02021621735233556,-0.11579068914006614,0.38149503190221307,-1,-0.27859842323044015,-0.16111416710742885,-0.3015850584523776,-1.0254116026430797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.46440742365139376
Flowserve Corporation Common St,FLS,-0.36557072680947916,-0.5231883658281501,2.102223679869356,-0.13202020304356737,-0.24544637094417804,-0.5105107286017811,-0.7391274585110061,0.39800449910972074,-0.49756777890122134,-0.3073245001005409,0.033283530238903104,0.3133718453097698,1.6349107512197965,1,-0.18716294824908267,0.11100481910730356,0.18457214926629262,-0.6042620462299001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37052842427478283
FMC Corporation Common Stock,FMC,-0.33299859877801685,-0.4541868023959092,-0.11641566659978074,-0.12088337688551107,-0.7511788438616548,-0.47398199254467943,-0.6301280530561184,0.04059910229814018,-0.45229974619239827,-0.6282841232679341,0.03744131161190187,0.4091413370578037,-0.5426539397664182,1,-0.10913800959832431,-0.0448528045760571,-0.014897668518610425,-0.0910966203482949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6623819030565697
"Twenty-First Century Fox, Inc.",FOX,-0.2253194734967434,-0.6992490560289707,0.12178567272849017,-0.08709734848152548,-0.5429360608956351,0.4892224499352925,-0.6107503809752496,-0.0964800960498905,0.1265207169833395,0.3226799464275583,0.025759925849667246,-0.2864476030068633,-0.17686864587509407,1,-0.17984811025057407,-0.2150324801654563,-0.3968783317261368,-0.4556210263193662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6968122473009482
"Twenty-First Century Fox, Inc.",FOXA,0.5469395485500638,-0.6992490560289707,0.5051405523415171,0.3094718279171394,-0.5578105453932078,0.4892224499352925,-0.6107503809752496,-0.06479895577153641,0.13809203995104427,0.35344368273190474,0.02239410283343015,-0.2792468893415976,-0.02680806175468034,1,-0.17497155158490169,-0.2032378491840128,-0.37830421913887874,-0.4414647387088391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3654201839488058
Federal Realty Investment Trust,FRT,-0.5350661920259788,-0.0031868929521906967,-0.5623798625608228,-0.1907877186314734,0.7511440903932028,-0.5051182295500498,-0.16021950509504673,-0.13661690712113383,-0.45102817223990327,0.09589954168341898,0.16494660705053066,0.21928252008363122,-0.454721183223328,-1,-0.11035714926474244,0.553022656364258,1.6858449883842455,3.2073183929045066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.056351533044829885
TechnipFMC plc Ordinary Share,FTI,0.042349831027098925,0.5555834995841514,0.5001582744077586,-0.02497095723507574,1.1304434450813103,-0.40669546756804914,-0.3975959880856912,1.2797253851663528,-0.5287213407373496,0.23331391362913487,-0.05363389941569009,-0.4153403776151193,-0.5585690594365423,-1,-0.3706434680450066,0.0068189121045525505,-0.0027841168312679747,-1.0006380993246573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7140274194231374
